Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-8.0,-14.29,-9.73,-2.76,-9.68,5.73,7.69,-1.96,17.29,-0.38,-2.42,2.64,2.29,-3.92,1.03,4.0,2023,52
Vikings,8.0,-5.73,-7.69,1.96,-17.29,14.29,9.73,2.76,9.68,0.38,-2.64,2.42,3.92,-2.29,-1.03,4.0,2023,52
