Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,34.0,8.01,11.19,-2.19,0.0,26.22,16.21,8.86,17.64,0.2,-4.88,1.22,3.28,-2.47,3.05,4.0,2023,62
Patriots,-34.0,-26.22,-16.21,-8.86,-17.64,-8.01,-11.19,2.19,0.0,-0.2,-1.22,4.88,2.47,-3.28,-3.05,4.0,2023,62
