Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,1,49ers,4.0,2023,61
Christian McCaffrey,RB,1,49ers,4.0,2023,61
Kyle Juszczyk,FB,1,49ers,4.0,2023,61
Brandon Aiyuk,WR,1,49ers,4.0,2023,61
Deebo Samuel,WR,1,49ers,4.0,2023,61
George Kittle,TE,1,49ers,4.0,2023,61
Aaron Banks,OL,1,49ers,4.0,2023,61
Jake Brendel,OL,1,49ers,4.0,2023,61
Spencer Burford,OL,1,49ers,4.0,2023,61
Colton McKivitz,OL,1,49ers,4.0,2023,61
Trent Williams,T,1,49ers,4.0,2023,61
Javon Hargrave,DL,1,49ers,4.0,2023,61
Clelin Ferrell,DL,1,49ers,4.0,2023,61
Nick Bosa,DL,1,49ers,4.0,2023,61
Arik Armstead,DL,1,49ers,4.0,2023,61
Dre Greenlaw,LB,1,49ers,4.0,2023,61
Fred Warner,LB,1,49ers,4.0,2023,61
Isaiah Oliver,CB,1,49ers,4.0,2023,61
Charvarius Ward,CB,1,49ers,4.0,2023,61
Deommodore Lenoir,DB,1,49ers,4.0,2023,61
Talanoa Hufanga,S,1,49ers,4.0,2023,61
Tashaun Gipson,S,1,49ers,4.0,2023,61
