Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,1,Bills,4.0,2023,51
James Cook,RB,1,Bills,4.0,2023,51
Gabriel Davis,WR,1,Bills,4.0,2023,51
Stefon Diggs,WR,1,Bills,4.0,2023,51
Khalil Shakir,WR,1,Bills,4.0,2023,51
Dawson Knox,TE,1,Bills,4.0,2023,51
Spencer Brown,T,1,Bills,4.0,2023,51
Dion Dawkins,T,1,Bills,4.0,2023,51
O'Cyrus Torrence,G,1,Bills,4.0,2023,51
Connor McGovern,G,1,Bills,4.0,2023,51
Mitch Morse,C,1,Bills,4.0,2023,51
Leonard Floyd,DE,1,Bills,4.0,2023,51
Gregory Rousseau,DE,1,Bills,4.0,2023,51
DaQuan Jones,DT,1,Bills,4.0,2023,51
Ed Oliver,DT,1,Bills,4.0,2023,51
Terrel Bernard,LB,1,Bills,4.0,2023,51
Matt Milano,LB,1,Bills,4.0,2023,51
Tre'Davious White,CB,1,Bills,4.0,2023,51
Taron Johnson,CB,1,Bills,4.0,2023,51
Christian Benford,CB,1,Bills,4.0,2023,51
Taylor Rapp,S,1,Bills,4.0,2023,51
Micah Hyde,S,1,Bills,4.0,2023,51
