0,1,week,year,game_id
Won Toss,Packers (deferred),4.0,2023,49
Roof,outdoors,4.0,2023,49
Surface,grass,4.0,2023,49
Duration,3:04,4.0,2023,49
Attendance,78052,4.0,2023,49
Weather,"64 degrees, relative humidity 75%, wind 8 mph",4.0,2023,49
Vegas Line,Detroit Lions -2.5,4.0,2023,49
Over/Under,45.0 (over),4.0,2023,49
