Player,Pos,home_team,team,week,year,game_id
Desmond Ridder,QB,0,Falcons,4.0,2023,50
Bijan Robinson,RB,0,Falcons,4.0,2023,50
Mack Hollins,WR,0,Falcons,4.0,2023,50
Drake London,WR,0,Falcons,4.0,2023,50
MyCole Pruitt,TE,0,Falcons,4.0,2023,50
Jonnu Smith,TE,0,Falcons,4.0,2023,50
Matthew Bergeron,OL,0,Falcons,4.0,2023,50
Drew Dalman,OL,0,Falcons,4.0,2023,50
Kaleb McGary,T,0,Falcons,4.0,2023,50
Jake Matthews,T,0,Falcons,4.0,2023,50
Chris Lindstrom,G,0,Falcons,4.0,2023,50
Grady Jarrett,DL,0,Falcons,4.0,2023,50
David Onyemata,DL,0,Falcons,4.0,2023,50
Calais Campbell,DL,0,Falcons,4.0,2023,50
Bud Dupree,OLB,0,Falcons,4.0,2023,50
Nathan Landman,LB,0,Falcons,4.0,2023,50
Kaden Elliss,LB,0,Falcons,4.0,2023,50
AJ Terrell,CB,0,Falcons,4.0,2023,50
DeAundre Alford,CB,0,Falcons,4.0,2023,50
Jeff Okudah,CB,0,Falcons,4.0,2023,50
Richie Grant,S,0,Falcons,4.0,2023,50
Jessie Bates III,S,0,Falcons,4.0,2023,50
