Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Russ Yeast,LAR,0,4,2,50.0%,43.0,21.5,10.8,0.0,88.5,14.0,30.0,13.0,0,0,0,0.0,0,5,2,28.6%,4.0,2023,56
Cobie Durant,LAR,0,3,2,66.7%,37.0,18.5,12.3,0.0,109.0,15.3,29.0,8.0,2,0,0,0.0,0,4,0,0.0%,4.0,2023,56
Michael Hoecht,LAR,0,2,2,100.0%,39.0,19.5,19.5,1.0,158.3,11.0,22.0,17.0,0,0,0,0.0,0,5,0,0.0%,4.0,2023,56
Jordan Fuller,LAR,0,4,2,50.0%,20.0,10.0,5.0,1.0,104.2,11.0,16.0,4.0,0,0,0,0.0,0,3,0,0.0%,4.0,2023,56
Byron Young,LAR,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-2.0,-2.0,8.0,1,3,1,0.0,4,2,1,33.3%,4.0,2023,56
Ahkello Witherspoon,LAR,0,3,1,33.3%,38.0,38.0,12.7,0.0,81.9,24.3,35.0,3.0,0,0,0,0.0,0,1,1,50.0%,4.0,2023,56
Derion Kendrick,LAR,0,4,1,25.0%,17.0,17.0,4.3,0.0,44.8,9.5,14.0,3.0,0,0,0,0.0,0,3,0,0.0%,4.0,2023,56
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,2,1,1.0,4,5,0,0.0%,4.0,2023,56
Ernest Jones,LAR,0,2,0,0.0%,,,0.0,,39.6,1.5,,,3,0,0,1.0,1,10,0,0.0%,4.0,2023,56
Bobby Brown,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,1,14.3%,4.0,2023,56
Desjuan Johnson,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,4.0,2023,56
Quentin Lake,LAR,0,1,0,0.0%,,,0.0,,39.6,24.0,,,2,0,0,0.0,0,1,0,0.0%,4.0,2023,56
Kenny Moore,IND,1,11,7,63.6%,94.0,13.4,8.5,1.0,83.1,7.9,61.0,33.0,3,0,0,0.0,0,8,0,0.0%,4.0,2023,56
Julius Brents,IND,0,7,7,100.0%,70.0,10.0,10.0,0.0,108.3,8.0,56.0,14.0,0,0,0,0.0,0,9,0,0.0%,4.0,2023,56
Zaire Franklin,IND,0,4,4,100.0%,28.0,7.0,7.0,0.0,95.8,1.0,4.0,24.0,3,0,0,0.5,1,12,0,0.0%,4.0,2023,56
Dallis Flowers,IND,0,5,3,60.0%,27.0,9.0,5.4,0.0,74.6,10.8,25.0,2.0,0,0,0,0.0,0,4,1,20.0%,4.0,2023,56
Julian Blackmon,IND,0,4,3,75.0%,43.0,14.3,10.8,0.0,109.4,5.5,25.0,18.0,0,0,0,0.0,0,9,0,0.0%,4.0,2023,56
E.J. Speed,IND,0,4,2,50.0%,25.0,12.5,6.3,0.0,69.8,9.8,16.0,9.0,4,0,1,0.0,1,4,0,0.0%,4.0,2023,56
Rodney Thomas II,IND,0,2,1,50.0%,32.0,32.0,16.0,0.0,95.8,16.5,18.0,14.0,0,0,0,0.0,0,3,2,40.0%,4.0,2023,56
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,1,2,1.5,5,7,0,0.0%,4.0,2023,56
Samson Ebukam,IND,0,0,0,,,,,,,,,,3,1,2,0.0,3,4,0,0.0%,4.0,2023,56
Kwity Paye,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,4.0,2023,56
Shaquille Leonard,IND,0,1,0,0.0%,,,0.0,,39.6,12.0,,,0,0,0,0.0,0,3,0,0.0%,4.0,2023,56
Tyquan Lewis,IND,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,1,0,0.0%,4.0,2023,56
DeForest Buckner,IND,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%,4.0,2023,56
