Player,Pos,home_team,team,week,year,game_id
C.J. Stroud,QB,1,Texans,4.0,2023,57
Dameon Pierce,RB,1,Texans,4.0,2023,57
Andrew Beck,FB,1,Texans,4.0,2023,57
Robert Woods,WR,1,Texans,4.0,2023,57
Tank Dell,WR,1,Texans,4.0,2023,57
Teagan Quitoriano,TE,1,Texans,4.0,2023,57
Jarrett Patterson,OL,1,Texans,4.0,2023,57
Kendrick Green,OL,1,Texans,4.0,2023,57
George Fant,T,1,Texans,4.0,2023,57
Austin Deculus,T,1,Texans,4.0,2023,57
Shaq Mason,G,1,Texans,4.0,2023,57
Jonathan Greenard,DE,1,Texans,4.0,2023,57
Will Anderson,DE,1,Texans,4.0,2023,57
Maliek Collins,DT,1,Texans,4.0,2023,57
Sheldon Rankins,DT,1,Texans,4.0,2023,57
Christian Harris,LB,1,Texans,4.0,2023,57
Blake Cashman,LB,1,Texans,4.0,2023,57
Henry To'oTo'o,LB,1,Texans,4.0,2023,57
Shaquill Griffin,CB,1,Texans,4.0,2023,57
Steven Nelson,CB,1,Texans,4.0,2023,57
Jalen Pitre,S,1,Texans,4.0,2023,57
Jimmie Ward,S,1,Texans,4.0,2023,57
