Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jared Goff,DET,19,28,210,1,1,2,20,35,86.9,4.0,2023,49
David Montgomery,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Marvin Jones,DET,0,0,0,0,0,0,0,0,,4.0,2023,49
Jordan Love,GNB,23,36,246,1,2,5,43,44,69.9,4.0,2023,49
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Samori Toure,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Christian Watson,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,4.0,2023,49
