Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Baker Mayfield,TAM,0,0,0,0,0,4.0,2023,58
Chris Godwin,TAM,11,8,114,0,42,4.0,2023,58
Rachaad White,TAM,3,3,22,0,11,4.0,2023,58
Ke'Shawn Vaughn,TAM,1,1,3,0,3,4.0,2023,58
Deven Thompkins,TAM,4,4,45,1,26,4.0,2023,58
Mike Evans,TAM,3,3,40,0,18,4.0,2023,58
Cade Otton,TAM,4,3,13,1,6,4.0,2023,58
Trey Palmer,TAM,3,2,6,1,5,4.0,2023,58
Rakim Jarrett,TAM,1,1,3,0,3,4.0,2023,58
Derek Carr,NOR,0,0,0,0,0,4.0,2023,58
Taysom Hill,NOR,1,1,7,0,7,4.0,2023,58
Jameis Winston,NOR,0,0,0,0,0,4.0,2023,58
Alvin Kamara,NOR,14,13,33,0,10,4.0,2023,58
Adam Prentice,NOR,2,1,5,0,5,4.0,2023,58
Kendre Miller,NOR,1,1,5,0,5,4.0,2023,58
Michael Thomas,NOR,6,4,53,0,20,4.0,2023,58
Rashid Shaheed,NOR,7,3,33,0,12,4.0,2023,58
Chris Olave,NOR,6,1,4,0,4,4.0,2023,58
Lynn Bowden Jr.,NOR,1,0,0,0,0,4.0,2023,58
