Player,Pos,home_team,team,week,year,game_id
Trevor Lawrence,QB,1,Jaguars,4.0,2023,50
Travis Etienne,RB,1,Jaguars,4.0,2023,50
Calvin Ridley,WR,1,Jaguars,4.0,2023,50
Christian Kirk,WR,1,Jaguars,4.0,2023,50
Tim Jones,WR,1,Jaguars,4.0,2023,50
Evan Engram,TE,1,Jaguars,4.0,2023,50
Tyler Shatley,OL,1,Jaguars,4.0,2023,50
Brandon Scherff,OL,1,Jaguars,4.0,2023,50
Walker Little,OL,1,Jaguars,4.0,2023,50
Luke Fortner,OL,1,Jaguars,4.0,2023,50
Anton Harrison,T,1,Jaguars,4.0,2023,50
Adam Gotsis,DL,1,Jaguars,4.0,2023,50
Folorunso Fatukasi,DL,1,Jaguars,4.0,2023,50
Roy Robertson-Harris,DL,1,Jaguars,4.0,2023,50
Travon Walker,OLB,1,Jaguars,4.0,2023,50
Josh Hines-Allen,OLB,1,Jaguars,4.0,2023,50
Chad Muma,LB,1,Jaguars,4.0,2023,50
Foyesade Oluokun,LB,1,Jaguars,4.0,2023,50
Darious Williams,CB,1,Jaguars,4.0,2023,50
Tyson Campbell,CB,1,Jaguars,4.0,2023,50
Rayshawn Jenkins,S,1,Jaguars,4.0,2023,50
Andre Cisco,S,1,Jaguars,4.0,2023,50
