Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Donovan Smith,T,70,100%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Trey Smith,G,70,100%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Jawaan Taylor,T,70,100%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Creed Humphrey,C,70,100%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Joe Thuney,G,70,100%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Patrick Mahomes,QB,70,100%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Travis Kelce,TE,55,79%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Justin Watson,WR,43,61%,0,0%,7,27%,0,Chiefs,4.0,2023,63
Isiah Pacheco,RB,42,60%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Skyy Moore,WR,41,59%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Marquez Valdes-Scantling,WR,38,54%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Noah Gray,TE,34,49%,0,0%,11,42%,0,Chiefs,4.0,2023,63
Rashee Rice,WR,32,46%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Jerick McKinnon,RB,22,31%,0,0%,10,38%,0,Chiefs,4.0,2023,63
Kadarius Toney,WR,17,24%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Blake Bell,TE,16,23%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Clyde Edwards-Helaire,RB,6,9%,0,0%,0,0%,0,Chiefs,4.0,2023,63
Justyn Ross,WR,4,6%,0,0%,11,42%,0,Chiefs,4.0,2023,63
Drue Tranquill,LB,0,0%,59,100%,5,19%,0,Chiefs,4.0,2023,63
Justin Reid,SS,0,0%,59,100%,3,12%,0,Chiefs,4.0,2023,63
L'Jarius Sneed,CB,0,0%,59,100%,1,4%,0,Chiefs,4.0,2023,63
Trent McDuffie,CB,0,0%,58,98%,1,4%,0,Chiefs,4.0,2023,63
George Karlaftis III,DE,0,0%,51,86%,4,15%,0,Chiefs,4.0,2023,63
Michael Danna,DE,0,0%,50,85%,4,15%,0,Chiefs,4.0,2023,63
Bryan Cook,FS,0,0%,49,83%,8,31%,0,Chiefs,4.0,2023,63
Willie Gay Jr.,LB,0,0%,45,76%,1,4%,0,Chiefs,4.0,2023,63
Chris Jones,DT,0,0%,44,75%,0,0%,0,Chiefs,4.0,2023,63
Joshua Williams,CB,0,0%,28,47%,20,77%,0,Chiefs,4.0,2023,63
Derrick Nnadi,DT,0,0%,27,46%,4,15%,0,Chiefs,4.0,2023,63
Mike Edwards,FS,0,0%,26,44%,12,46%,0,Chiefs,4.0,2023,63
Leo Chenal,LB,0,0%,24,41%,21,81%,0,Chiefs,4.0,2023,63
Tershawn Wharton,DT,0,0%,16,27%,4,15%,0,Chiefs,4.0,2023,63
Matt Dickerson,DT,0,0%,16,27%,0,0%,0,Chiefs,4.0,2023,63
Felix Anudike-Uzomah,DE,0,0%,13,22%,0,0%,0,Chiefs,4.0,2023,63
Malik Herring,DE,0,0%,12,20%,0,0%,0,Chiefs,4.0,2023,63
Chamarri Conner,FS,0,0%,10,17%,20,77%,0,Chiefs,4.0,2023,63
Jack Cochrane,LB,0,0%,3,5%,20,77%,0,Chiefs,4.0,2023,63
Nic Jones,CB,0,0%,0,0%,17,65%,0,Chiefs,4.0,2023,63
Cam Jones,LB,0,0%,0,0%,17,65%,0,Chiefs,4.0,2023,63
Montrell Washington,WR,0,0%,0,0%,12,46%,0,Chiefs,4.0,2023,63
Harrison Butker,K,0,0%,0,0%,11,42%,0,Chiefs,4.0,2023,63
Tommy Townsend,P,0,0%,0,0%,8,31%,0,Chiefs,4.0,2023,63
Cole Christiansen,LB,0,0%,0,0%,7,27%,0,Chiefs,4.0,2023,63
James Winchester,LS,0,0%,0,0%,7,27%,0,Chiefs,4.0,2023,63
Lucas Niang,T,0,0%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Wanya Morris,T,0,0%,0,0%,5,19%,0,Chiefs,4.0,2023,63
Nick Allegretti,G,0,0%,0,0%,5,19%,0,Chiefs,4.0,2023,63
