Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,-3.0,13.11,11.37,3.46,-11.61,-13.54,-14.9,-1.5,0.0,-1.5,-2.06,3.66,0.04,-1.29,-1.85,4.0,2023,53
Broncos,3.0,13.54,14.9,1.5,0.0,-13.11,-11.37,-3.46,11.61,1.5,-3.66,2.06,1.29,-0.04,1.85,4.0,2023,53
