#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:45,SEA 27,3,1:31,-7,Punt,0,Seahawks,4.0,2023,64
2,1,5:17,SEA 20,5,3:40,14,Punt,0,Seahawks,4.0,2023,64
3,1,0:45,NYG 7,2,0:45,7,Touchdown,0,Seahawks,4.0,2023,64
4,2,11:54,SEA 22,4,2:38,13,Punt,0,Seahawks,4.0,2023,64
5,2,3:05,SEA 25,7,1:26,75,Touchdown,0,Seahawks,4.0,2023,64
6,2,0:53,SEA 11,6,0:53,24,End of Half,0,Seahawks,4.0,2023,64
7,3,15:00,SEA 28,9,5:57,57,Downs,0,Seahawks,4.0,2023,64
8,3,7:25,NYG 40,4,0:54,5,Missed FG,0,Seahawks,4.0,2023,64
9,4,11:20,SEA 30,3,0:57,3,Punt,0,Seahawks,4.0,2023,64
10,4,8:26,NYG 45,6,3:00,29,Field Goal,0,Seahawks,4.0,2023,64
11,4,3:30,NYG 35,4,2:19,7,Downs,0,Seahawks,4.0,2023,64
