Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,4.0,10.22,-0.49,9.98,-4.23,-3.25,-5.11,1.53,4.31,1.48,-4.0,2.44,1.54,-2.39,3.89,4.0,2023,63
Jets,-4.0,3.25,5.11,-1.53,-4.31,-10.22,0.49,-9.98,4.23,-1.48,-2.44,4.0,2.39,-1.54,-3.89,4.0,2023,63
