Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Ernest Jones,LAR,0,0,0,0,0,1.0,10,4,6,1,0,0,0,0,0,4.0,2023,56
Aaron Donald,LAR,0,0,0,0,0,1.0,5,3,2,3,2,0,0,0,0,4.0,2023,56
Bobby Brown,LAR,0,0,0,0,0,0.0,6,2,4,1,0,0,0,0,0,4.0,2023,56
Christian Rozeboom,LAR,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,4.0,2023,56
Michael Hoecht,LAR,0,0,0,0,1,0.0,5,1,4,0,0,0,0,0,0,4.0,2023,56
Russ Yeast,LAR,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,4.0,2023,56
Cobie Durant,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,4.0,2023,56
Jonah Williams,LAR,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0,4.0,2023,56
Jordan Fuller,LAR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,1,4.0,2023,56
Derion Kendrick,LAR,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,4.0,2023,56
Kobie Turner,LAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,4.0,2023,56
Desjuan Johnson,LAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,4.0,2023,56
Byron Young,LAR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,4.0,2023,56
Royce Freeman,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2023,56
Quentin Lake,LAR,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,4.0,2023,56
Larrell Murchison,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2023,56
Ahkello Witherspoon,LAR,0,0,0,0,1,0.0,1,1,0,0,0,1,0,0,0,4.0,2023,56
Puka Nacua,LAR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.0,2023,56
Kenny Moore,IND,1,0,0,0,2,0.0,8,5,3,0,0,0,0,0,0,4.0,2023,56
Dayo Odeyingbo,IND,0,0,0,0,1,1.5,7,5,2,1,4,0,0,0,1,4.0,2023,56
Zaire Franklin,IND,0,0,0,0,0,0.5,12,7,5,0,1,0,0,0,0,4.0,2023,56
Julian Blackmon,IND,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0,4.0,2023,56
Julius Brents,IND,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0,4.0,2023,56
Samson Ebukam,IND,0,0,0,0,0,0.0,4,2,2,0,2,0,0,0,0,4.0,2023,56
Dallis Flowers,IND,0,0,0,0,2,0.0,4,3,1,1,0,0,0,0,0,4.0,2023,56
Segun Olubi,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,4.0,2023,56
E.J. Speed,IND,0,0,0,0,1,0.0,4,2,2,0,1,0,0,0,0,4.0,2023,56
Shaquille Leonard,IND,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,4.0,2023,56
Rodney Thomas II,IND,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,4.0,2023,56
Taven Bryan,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,4.0,2023,56
DeForest Buckner,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,4.0,2023,56
Luke Rhodes,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,4.0,2023,56
Grover Stewart,IND,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,4.0,2023,56
Trevor Denbow,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2023,56
Eric Johnson,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2023,56
Tyquan Lewis,IND,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,4.0,2023,56
Andrew Ogletree,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2023,56
Grant Stuard,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2023,56
Kwity Paye,IND,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,4.0,2023,56
Anthony Richardson,IND,0,0,0,0,0,0.0,0,0,0,0,0,1,-9,0,0,4.0,2023,56
