Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Taylor Heinicke,WAS,0,0,0,0,0,13.0,2022,186
Brian Robinson Jr.,WAS,2,2,15,0,10,13.0,2022,186
Antonio Gibson,WAS,4,2,20,0,12,13.0,2022,186
Curtis Samuel,WAS,7,6,63,0,25,13.0,2022,186
Jonathan Williams,WAS,0,0,0,0,0,13.0,2022,186
Terry McLaurin,WAS,12,8,105,1,20,13.0,2022,186
Jahan Dotson,WAS,9,5,54,1,28,13.0,2022,186
Logan Thomas,WAS,4,3,20,0,11,13.0,2022,186
Cam Sims,WAS,2,1,-2,0,-2,13.0,2022,186
Daniel Jones,NYG,0,0,0,0,0,13.0,2022,186
Saquon Barkley,NYG,5,5,18,0,7,13.0,2022,186
Darius Slayton,NYG,8,6,90,0,55,13.0,2022,186
Isaiah Hodgins,NYG,6,5,44,1,12,13.0,2022,186
Daniel Bellinger,NYG,5,5,24,0,8,13.0,2022,186
Richie James,NYG,3,3,20,0,14,13.0,2022,186
Matt Breida,NYG,1,1,4,0,4,13.0,2022,186
