Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Colts,-35.0,-16.86,-11.55,-2.24,-23.92,-22.27,-11.6,-12.67,4.35,4.5,-1.86,3.37,1.24,-1.68,3.43,13.0,2022,194
Cowboys,35.0,22.27,11.6,12.67,-4.35,16.86,11.55,2.24,23.92,-4.5,-3.37,1.86,1.68,-1.24,-3.43,13.0,2022,194
