Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Patrick Mahomes,KAN,0,0,0,0,0,13.0,2022,192
Isiah Pacheco,KAN,2,2,16,0,16,13.0,2022,192
Jerick McKinnon,KAN,2,2,9,1,7,13.0,2022,192
Skyy Moore,KAN,0,0,0,0,0,13.0,2022,192
Marquez Valdes-Scantling,KAN,6,2,71,0,42,13.0,2022,192
Travis Kelce,KAN,6,4,56,0,19,13.0,2022,192
JuJu Smith-Schuster,KAN,4,3,35,0,18,13.0,2022,192
Justin Watson,KAN,1,1,15,0,15,13.0,2022,192
Noah Gray,KAN,1,1,15,0,15,13.0,2022,192
Jody Fortson,KAN,1,1,6,0,6,13.0,2022,192
Joe Burrow,CIN,0,0,0,0,0,13.0,2022,192
Samaje Perine,CIN,7,6,49,0,16,13.0,2022,192
Trayveon Williams,CIN,0,0,0,0,0,13.0,2022,192
Ja'Marr Chase,CIN,8,7,97,0,40,13.0,2022,192
Tyler Boyd,CIN,5,4,60,0,19,13.0,2022,192
Tee Higgins,CIN,5,3,35,1,14,13.0,2022,192
Mitchell Wilcox,CIN,1,1,13,0,13,13.0,2022,192
Trenton Irwin,CIN,1,1,12,0,12,13.0,2022,192
Hayden Hurst,CIN,3,2,12,0,9,13.0,2022,192
Chris Evans,CIN,1,1,8,1,8,13.0,2022,192
Trent Taylor,CIN,0,0,0,0,0,13.0,2022,192
