Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Mike White,NYJ,0,0,0,0,0,13.0,2022,185
Garrett Wilson,NYJ,15,8,162,0,60,13.0,2022,185
Zonovan Knight,NYJ,5,5,28,0,8,13.0,2022,185
Elijah Moore,NYJ,6,2,7,0,4,13.0,2022,185
James Robinson,NYJ,0,0,0,0,0,13.0,2022,185
Ty Johnson,NYJ,7,6,38,0,8,13.0,2022,185
Corey Davis,NYJ,10,5,85,0,31,13.0,2022,185
C.J. Uzomah,NYJ,1,1,31,0,31,13.0,2022,185
Tyler Conklin,NYJ,7,2,9,0,6,13.0,2022,185
Braxton Berrios,NYJ,3,2,9,0,8,13.0,2022,185
Denzel Mims,NYJ,1,0,0,0,0,13.0,2022,185
Kirk Cousins,MIN,0,0,0,0,0,13.0,2022,185
Dalvin Cook,MIN,3,2,-3,0,0,13.0,2022,185
Alexander Mattison,MIN,2,2,4,0,3,13.0,2022,185
Justin Jefferson,MIN,11,7,45,1,10,13.0,2022,185
Jalen Reagor,MIN,1,1,38,0,38,13.0,2022,185
T.J. Hockenson,MIN,6,4,33,0,13,13.0,2022,185
Adam Thielen,MIN,6,2,27,0,25,13.0,2022,185
K.J. Osborn,MIN,3,2,17,0,10,13.0,2022,185
Johnny Mundt,MIN,1,1,12,0,12,13.0,2022,185
