Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Deshaun Watson,CLE,0,0,0,0,0,13.0,2022,182
Nick Chubb,CLE,1,0,0,0,0,13.0,2022,182
Kareem Hunt,CLE,3,2,18,0,11,13.0,2022,182
Harrison Bryant,CLE,1,1,6,0,6,13.0,2022,182
Anthony Schwartz,CLE,1,1,12,0,12,13.0,2022,182
Jerome Ford,CLE,0,0,0,0,0,13.0,2022,182
Donovan Peoples-Jones,CLE,3,3,44,0,27,13.0,2022,182
Amari Cooper,CLE,9,4,40,0,13,13.0,2022,182
Pharaoh Brown,CLE,1,1,11,0,11,13.0,2022,182
Demetric Felton,CLE,1,0,0,0,0,13.0,2022,182
David Bell,CLE,1,0,0,0,0,13.0,2022,182
Kyle Allen,HOU,0,0,0,0,0,13.0,2022,182
Dameon Pierce,HOU,3,3,22,0,14,13.0,2022,182
Dare Ogunbowale,HOU,3,2,13,0,7,13.0,2022,182
Brevin Jordan,HOU,5,4,46,0,20,13.0,2022,182
Chris Moore,HOU,3,3,46,0,39,13.0,2022,182
Nico Collins,HOU,10,3,35,1,16,13.0,2022,182
Jordan Akins,HOU,6,3,21,0,11,13.0,2022,182
Phillip Dorsett,HOU,3,2,18,0,11,13.0,2022,182
Troy Hairston,HOU,1,0,0,0,0,13.0,2022,182
Teagan Quitoriano,HOU,3,0,0,0,0,13.0,2022,182
