Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Matt Ryan,IND,3,-2,0,1,13.0,2022,194
Jonathan Taylor,IND,21,82,0,19,13.0,2022,194
Zack Moss,IND,3,18,0,9,13.0,2022,194
Deon Jackson,IND,2,6,0,5,13.0,2022,194
Parris Campbell,IND,1,2,0,2,13.0,2022,194
Alec Pierce,IND,0,0,0,0,13.0,2022,194
Jelani Woods,IND,0,0,0,0,13.0,2022,194
Kylen Granson,IND,0,0,0,0,13.0,2022,194
Michael Pittman Jr.,IND,0,0,0,0,13.0,2022,194
Ashton Dulin,IND,0,0,0,0,13.0,2022,194
Mo Alie-Cox,IND,0,0,0,0,13.0,2022,194
Dak Prescott,DAL,0,0,0,0,13.0,2022,194
Tony Pollard,DAL,12,91,2,30,13.0,2022,194
Ezekiel Elliott,DAL,17,77,1,22,13.0,2022,194
Malik Davis,DAL,3,29,1,23,13.0,2022,194
CeeDee Lamb,DAL,2,23,0,14,13.0,2022,194
Dalton Schultz,DAL,0,0,0,0,13.0,2022,194
Michael Gallup,DAL,0,0,0,0,13.0,2022,194
Noah Brown,DAL,0,0,0,0,13.0,2022,194
Jake Ferguson,DAL,0,0,0,0,13.0,2022,194
