Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Zack Martin,G,65,96%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Tyler Biadasz,C,65,96%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Terence Steele,T,65,96%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Dak Prescott,QB,65,96%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Connor McGovern,G,62,91%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Tyler Smith,T,58,85%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Noah Brown,WR,54,79%,0,0%,6,19%,1,Cowboys,13.0,2022,194
CeeDee Lamb,WR,49,72%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Dalton Schultz,TE,49,72%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Michael Gallup,WR,45,66%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Ezekiel Elliott,RB,38,56%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Jake Ferguson,TE,32,47%,0,0%,9,29%,1,Cowboys,13.0,2022,194
Tony Pollard,RB,28,41%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Jason Peters,T,19,28%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Peyton Hendershot,TE,15,22%,0,0%,21,68%,1,Cowboys,13.0,2022,194
Jalen Tolbert,WR,12,18%,0,0%,8,26%,1,Cowboys,13.0,2022,194
Sean McKeon,TE,10,15%,0,0%,10,32%,1,Cowboys,13.0,2022,194
KaVontae Turpin,WR,5,7%,0,0%,8,26%,1,Cowboys,13.0,2022,194
Malik Davis,RB,3,4%,0,0%,19,61%,1,Cowboys,13.0,2022,194
Josh Ball,T,3,4%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Aviante Collins,T,3,4%,0,0%,7,23%,1,Cowboys,13.0,2022,194
Cooper Rush,QB,3,4%,0,0%,0,0%,1,Cowboys,13.0,2022,194
Trevon Diggs,CB,0,0%,72,100%,0,0%,1,Cowboys,13.0,2022,194
DaRon Bland,CB,0,0%,62,86%,11,35%,1,Cowboys,13.0,2022,194
Leighton Vander Esch,LB,0,0%,61,85%,3,10%,1,Cowboys,13.0,2022,194
Jayron Kearse,FS,0,0%,61,85%,1,3%,1,Cowboys,13.0,2022,194
Malik Hooker,FS,0,0%,56,78%,4,13%,1,Cowboys,13.0,2022,194
Micah Parsons,LB,0,0%,51,71%,0,0%,1,Cowboys,13.0,2022,194
Donovan Wilson,SS,0,0%,50,69%,7,23%,1,Cowboys,13.0,2022,194
DeMarcus Lawrence,DE,0,0%,49,68%,0,0%,1,Cowboys,13.0,2022,194
Anthony Brown,CB,0,0%,43,60%,0,0%,1,Cowboys,13.0,2022,194
Damone Clark,LB,0,0%,35,49%,21,68%,1,Cowboys,13.0,2022,194
Dorance Armstrong Jr.,DE,0,0%,35,49%,4,13%,1,Cowboys,13.0,2022,194
Osa Odighizuwa,DT,0,0%,33,46%,3,10%,1,Cowboys,13.0,2022,194
Kelvin Joseph,CB,0,0%,29,40%,18,58%,1,Cowboys,13.0,2022,194
Johnathan Hankins,NT,0,0%,29,40%,0,0%,1,Cowboys,13.0,2022,194
Anthony Barr,LB,0,0%,24,33%,0,0%,1,Cowboys,13.0,2022,194
Neville Gallimore,DT,0,0%,23,32%,3,10%,1,Cowboys,13.0,2022,194
Carlos Watkins,DE,0,0%,22,31%,3,10%,1,Cowboys,13.0,2022,194
Sam Williams,DE,0,0%,21,29%,17,55%,1,Cowboys,13.0,2022,194
Chauncey Golston,DE,0,0%,14,19%,10,32%,1,Cowboys,13.0,2022,194
Dante Fowler,LB,0,0%,14,19%,0,0%,1,Cowboys,13.0,2022,194
Luke Gifford,LB,0,0%,4,6%,24,77%,1,Cowboys,13.0,2022,194
Israel Mukuamu,SS,0,0%,4,6%,24,77%,1,Cowboys,13.0,2022,194
C.J. Goodwin,CB,0,0%,0,0%,20,65%,1,Cowboys,13.0,2022,194
Brett Maher,K,0,0%,0,0%,16,52%,1,Cowboys,13.0,2022,194
Matt Overton,LS,0,0%,0,0%,11,35%,1,Cowboys,13.0,2022,194
Bryan Anger,P,0,0%,0,0%,11,35%,1,Cowboys,13.0,2022,194
