Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Russell Wilson,DEN,17,22,189,0,0,2,5,40,102.3,13.0,2022,183
Latavius Murray,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Mike Boone,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Marlon Mack,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Greg Dulcich,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Montrell Washington,DEN,0,0,0,0,0,0,0,0,,13.0,2022,183
Tyler Huntley,BAL,27,32,187,0,1,2,6,22,78.0,13.0,2022,183
Lamar Jackson,BAL,3,4,11,0,0,2,10,5,77.1,13.0,2022,183
James Proche,BAL,0,1,0,0,1,0,0,0,0.0,13.0,2022,183
Kenyan Drake,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Justice Hill,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Demarcus Robinson,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
DeSean Jackson,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,13.0,2022,183
