Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aaron Rodgers,GNB,0,0,0,0,0,13.0,2022,189
AJ Dillon,GNB,3,3,26,0,11,13.0,2022,189
Christian Watson,GNB,7,3,48,1,19,13.0,2022,189
Aaron Jones,GNB,5,5,24,0,9,13.0,2022,189
Patrick Taylor,GNB,0,0,0,0,0,13.0,2022,189
Allen Lazard,GNB,6,5,67,0,21,13.0,2022,189
Robert Tonyan,GNB,2,1,10,0,10,13.0,2022,189
Samori Toure,GNB,1,1,7,0,7,13.0,2022,189
Marcedes Lewis,GNB,1,0,0,0,0,13.0,2022,189
Josiah Deguara,GNB,1,0,0,0,0,13.0,2022,189
Randall Cobb,GNB,4,0,0,0,0,13.0,2022,189
Justin Fields,CHI,0,0,0,0,0,13.0,2022,189
David Montgomery,CHI,5,4,6,0,7,13.0,2022,189
Darrynton Evans,CHI,0,0,0,0,0,13.0,2022,189
Equanimeous St. Brown,CHI,4,3,85,0,56,13.0,2022,189
Velus Jones Jr.,CHI,0,0,0,0,0,13.0,2022,189
Cole Kmet,CHI,7,6,72,0,24,13.0,2022,189
N'Keal Harry,CHI,1,1,49,0,49,13.0,2022,189
Chase Claypool,CHI,6,5,28,0,15,13.0,2022,189
Dante Pettis,CHI,2,1,14,0,14,13.0,2022,189
