Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Ryan Tannehill,TEN,17,21,137,9,37.5,90,4.3,51,3.0,2.4,86,5.1,2,9.5%,2,9.5%,3,4,0,2,5,19.2%,2,6.0,4.0,2022,54
Matt Ryan,IND,27,37,356,17,42.5,236,6.4,205,7.6,5.5,151,5.6,0,0.0%,7,18.9%,3,7,2,3,8,19.5%,1,2.0,4.0,2022,54
