Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Terence Steele,T,61,100%,0,0%,6,20%,1,Cowboys,4.0,2022,55
Tyler Smith,T,61,100%,0,0%,6,20%,1,Cowboys,4.0,2022,55
Tyler Biadasz,C,61,100%,0,0%,6,20%,1,Cowboys,4.0,2022,55
Cooper Rush,QB,61,100%,0,0%,0,0%,1,Cowboys,4.0,2022,55
Zack Martin,G,59,97%,0,0%,4,13%,1,Cowboys,4.0,2022,55
CeeDee Lamb,WR,58,95%,0,0%,0,0%,1,Cowboys,4.0,2022,55
Dalton Schultz,TE,55,90%,0,0%,0,0%,1,Cowboys,4.0,2022,55
Noah Brown,WR,48,79%,0,0%,4,13%,1,Cowboys,4.0,2022,55
Connor McGovern,G,40,66%,0,0%,6,20%,1,Cowboys,4.0,2022,55
Michael Gallup,WR,39,64%,0,0%,0,0%,1,Cowboys,4.0,2022,55
Ezekiel Elliott,RB,39,64%,0,0%,0,0%,1,Cowboys,4.0,2022,55
Tony Pollard,RB,24,39%,0,0%,2,7%,1,Cowboys,4.0,2022,55
Jason Peters,T,21,34%,0,0%,2,7%,1,Cowboys,4.0,2022,55
Jake Ferguson,TE,17,28%,0,0%,9,30%,1,Cowboys,4.0,2022,55
Simi Fehoko,WR,10,16%,0,0%,8,27%,1,Cowboys,4.0,2022,55
Matt Farniok,G,8,13%,0,0%,6,20%,1,Cowboys,4.0,2022,55
KaVontae Turpin,WR,5,8%,0,0%,9,30%,1,Cowboys,4.0,2022,55
Peyton Hendershot,TE,4,7%,0,0%,17,57%,1,Cowboys,4.0,2022,55
Donovan Wilson,SS,0,0%,74,100%,2,7%,1,Cowboys,4.0,2022,55
Anthony Brown,CB,0,0%,74,100%,0,0%,1,Cowboys,4.0,2022,55
Trevon Diggs,CB,0,0%,74,100%,0,0%,1,Cowboys,4.0,2022,55
Malik Hooker,FS,0,0%,74,100%,0,0%,1,Cowboys,4.0,2022,55
Leighton Vander Esch,LB,0,0%,68,92%,4,13%,1,Cowboys,4.0,2022,55
Micah Parsons,LB,0,0%,63,85%,0,0%,1,Cowboys,4.0,2022,55
DaRon Bland,DB,0,0%,59,80%,11,37%,1,Cowboys,4.0,2022,55
Anthony Barr,LB,0,0%,52,70%,0,0%,1,Cowboys,4.0,2022,55
DeMarcus Lawrence,DE,0,0%,51,69%,0,0%,1,Cowboys,4.0,2022,55
Dorance Armstrong Jr.,DE,0,0%,40,54%,6,20%,1,Cowboys,4.0,2022,55
Osa Odighizuwa,DT,0,0%,36,49%,4,13%,1,Cowboys,4.0,2022,55
Israel Mukuamu,SS,0,0%,28,38%,18,60%,1,Cowboys,4.0,2022,55
Dante Fowler,LB,0,0%,26,35%,0,0%,1,Cowboys,4.0,2022,55
Neville Gallimore,DT,0,0%,23,31%,0,0%,1,Cowboys,4.0,2022,55
Quinton Bohanna,DT,0,0%,21,28%,9,30%,1,Cowboys,4.0,2022,55
Trysten Hill,DT,0,0%,21,28%,0,0%,1,Cowboys,4.0,2022,55
Sam Williams,DE,0,0%,17,23%,18,60%,1,Cowboys,4.0,2022,55
Chauncey Golston,DE,0,0%,13,18%,10,33%,1,Cowboys,4.0,2022,55
Luke Gifford,LB,0,0%,0,0%,24,80%,1,Cowboys,4.0,2022,55
Kelvin Joseph,CB,0,0%,0,0%,24,80%,1,Cowboys,4.0,2022,55
C.J. Goodwin,CB,0,0%,0,0%,22,74%,1,Cowboys,4.0,2022,55
Jabril Cox,LB,0,0%,0,0%,20,67%,1,Cowboys,4.0,2022,55
Rico Dowdle,RB,0,0%,0,0%,20,67%,1,Cowboys,4.0,2022,55
Markquese Bell,DB,0,0%,0,0%,14,47%,1,Cowboys,4.0,2022,55
Brett Maher,K,0,0%,0,0%,13,43%,1,Cowboys,4.0,2022,55
Bryan Anger,P,0,0%,0,0%,12,40%,1,Cowboys,4.0,2022,55
Jake McQuaide,LS,0,0%,0,0%,12,40%,1,Cowboys,4.0,2022,55
Josh Ball,T,0,0%,0,0%,1,3%,1,Cowboys,4.0,2022,55
