Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Geno Smith,SEA,0,0,0,0,0,4.0,2022,56
Rashaad Penny,SEA,1,1,6,0,6,4.0,2022,56
Kenneth Walker III,SEA,1,1,-5,0,-5,4.0,2022,56
D'Wayne Eskridge,SEA,1,1,10,0,10,4.0,2022,56
D.K. Metcalf,SEA,10,7,149,0,54,4.0,2022,56
Tyler Lockett,SEA,8,6,91,0,34,4.0,2022,56
Will Dissly,SEA,4,4,39,1,17,4.0,2022,56
Colby Parkinson,SEA,3,2,28,0,15,4.0,2022,56
Noah Fant,SEA,1,1,2,1,2,4.0,2022,56
Jared Goff,DET,0,0,0,0,0,4.0,2022,56
Jack Fox,DET,0,0,0,0,0,4.0,2022,56
Jamaal Williams,DET,3,1,1,0,1,4.0,2022,56
Craig Reynolds,DET,1,1,12,0,12,4.0,2022,56
Kalif Raymond,DET,5,3,38,0,21,4.0,2022,56
Justin Jackson,DET,2,2,4,1,2,4.0,2022,56
T.J. Hockenson,DET,12,8,179,2,81,4.0,2022,56
Josh Reynolds,DET,8,7,81,1,26,4.0,2022,56
Tom Kennedy,DET,5,3,54,0,28,4.0,2022,56
Quintez Cephus,DET,3,2,15,0,9,4.0,2022,56
