Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Packers,3.0,5.17,-2.08,7.57,-11.41,2.0,7.65,-6.13,5.11,-2.64,-3.77,3.59,-0.06,-1.2,-1.2,4.0,2022,62
Patriots,-3.0,-2.0,-7.65,6.13,-5.11,-5.17,2.08,-7.57,11.41,2.64,-3.59,3.77,1.2,0.06,1.2,4.0,2022,62
