Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Zaven Collins,ARI,0,8,6,75.0%,49.0,8.2,6.1,1.0,129.7,4.0,25.0,24.0,0,0,0,0.0,0,8,0,0.0%,4.0,2022,60
Byron Murphy,ARI,0,9,4,44.4%,29.0,7.3,3.2,0.0,52.5,5.0,15.0,14.0,0,0,0,0.0,0,1,1,50.0%,4.0,2022,60
Marco Wilson,ARI,0,5,3,60.0%,37.0,12.3,7.4,0.0,82.9,14.6,26.0,11.0,0,0,0,0.0,0,2,1,33.3%,4.0,2022,60
Jalen Thompson,ARI,1,3,2,66.7%,21.0,10.5,7.0,0.0,47.2,14.0,18.0,3.0,0,0,0,0.0,0,2,0,0.0%,4.0,2022,60
Trayvon Mullen,ARI,0,2,2,100.0%,40.0,20.0,20.0,0.0,118.7,3.5,7.0,33.0,0,0,0,0.0,0,2,1,33.3%,4.0,2022,60
Budda Baker,ARI,0,2,1,50.0%,1.0,1.0,0.5,0.0,56.2,7.5,-2.0,3.0,3,0,0,0.0,0,5,0,0.0%,4.0,2022,60
J.J. Watt,ARI,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-6.0,-6.0,6.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,60
Nick Vigil,ARI,0,3,1,33.3%,6.0,6.0,2.0,0.0,42.4,2.7,3.0,3.0,0,0,0,0.0,0,2,0,0.0%,4.0,2022,60
Isaiah Simmons,ARI,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,-1.5,4.0,2.0,2,0,0,0.0,0,3,0,0.0%,4.0,2022,60
Ben Niemann,ARI,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,1.0,1.0,7.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,60
Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%,4.0,2022,60
Dennis Gardeck,ARI,1,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%,4.0,2022,60
Tanner Vallejo,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,4.0,2022,60
Myles Hartsfield,CAR,0,6,5,83.3%,48.0,9.6,8.0,1.0,139.6,5.8,41.0,7.0,0,0,0,0.0,0,6,0,0.0%,4.0,2022,60
Xavier Woods,CAR,0,5,4,80.0%,53.0,13.3,10.6,0.0,110.8,9.6,24.0,29.0,1,0,0,0.0,0,7,0,0.0%,4.0,2022,60
Donte Jackson,CAR,0,6,3,50.0%,27.0,9.0,4.5,0.0,62.5,6.3,26.0,1.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,60
Jaycee Horn,CAR,0,5,3,60.0%,35.0,11.7,7.0,0.0,81.2,10.6,15.0,20.0,1,0,0,0.0,0,6,1,14.3%,4.0,2022,60
C.J. Henderson,CAR,0,3,3,100.0%,20.0,6.7,6.7,0.0,94.4,5.0,15.0,5.0,0,0,0,0.0,0,4,0,0.0%,4.0,2022,60
Shaq Thompson,CAR,0,2,2,100.0%,6.0,3.0,3.0,0.0,79.2,1.5,3.0,3.0,2,0,0,0.0,0,8,1,11.1%,4.0,2022,60
Sean Chandler,CAR,0,2,2,100.0%,11.0,5.5,5.5,1.0,129.2,0.5,1.0,10.0,0,0,0,0.0,0,5,0,0.0%,4.0,2022,60
Frankie Luvu,CAR,1,3,1,33.3%,7.0,7.0,2.3,0.0,2.8,-4.3,-5.0,12.0,3,0,0,0.0,0,11,0,0.0%,4.0,2022,60
Brian Burns,CAR,0,0,0,,,,,,,,,,0,1,0,1.0,2,7,0,0.0%,4.0,2022,60
Matthew Ioannidis,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,4.0,2022,60
Cory Littleton,CAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%,4.0,2022,60
