Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,-8.0,-6.69,-7.14,1.11,-4.69,-9.33,0.75,-9.29,0.89,7.79,-1.55,2.52,10.98,-6.69,2.53,4.0,2022,53
Giants,8.0,9.33,-0.75,9.29,-0.89,6.69,7.14,-1.11,4.69,-7.79,-2.52,1.55,6.69,-10.98,-2.53,4.0,2022,53
