Player,Pos,home_team,team,week,year,game_id
Tua Tagovailoa,QB,0,Dolphins,4.0,2022,49
Raheem Mostert,RB,0,Dolphins,4.0,2022,49
Alec Ingold,FB,0,Dolphins,4.0,2022,49
Tyreek Hill,WR,0,Dolphins,4.0,2022,49
Jaylen Waddle,WR,0,Dolphins,4.0,2022,49
Durham Smythe,TE,0,Dolphins,4.0,2022,49
Connor Williams,OL,0,Dolphins,4.0,2022,49
Liam Eichenberg,OL,0,Dolphins,4.0,2022,49
Robert Hunt,OL,0,Dolphins,4.0,2022,49
Terron Armstead,T,0,Dolphins,4.0,2022,49
Greg Little,T,0,Dolphins,4.0,2022,49
Emmanuel Ogbah,DE,0,Dolphins,4.0,2022,49
Raekwon Davis,DT,0,Dolphins,4.0,2022,49
Christian Wilkins,DT,0,Dolphins,4.0,2022,49
Jerome Baker,LB,0,Dolphins,4.0,2022,49
Elandon Roberts,LB,0,Dolphins,4.0,2022,49
Jaelan Phillips,LB,0,Dolphins,4.0,2022,49
Kader Kohou,CB,0,Dolphins,4.0,2022,49
Xavien Howard,CB,0,Dolphins,4.0,2022,49
Keion Crossen,DB,0,Dolphins,4.0,2022,49
Brandon Jones,S,0,Dolphins,4.0,2022,49
Jevon Holland,S,0,Dolphins,4.0,2022,49
