Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jets,4.0,-1.46,0.88,1.72,-9.53,2.55,2.61,-0.72,10.03,2.91,-0.79,2.97,4.05,-2.12,-1.2,4.0,2022,59
Steelers,-4.0,-2.55,-2.61,0.72,-10.03,1.46,-0.88,-1.72,9.53,-2.91,-2.97,0.79,2.12,-4.05,1.2,4.0,2022,59
