Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Jordan Hicks,MIN,0,4,4,100.0%,36.0,9.0,9.0,0.0,104.2,6.3,25.0,11.0,0,0,0,0.0,0,7,0,0.0%,4.0,2022,50
Camryn Bynum,MIN,0,3,3,100.0%,56.0,18.7,18.7,1.0,158.3,18.0,54.0,2.0,0,0,0,0.0,0,6,0,0.0%,4.0,2022,50
Cameron Dantzler,MIN,0,6,3,50.0%,32.0,10.7,5.3,0.0,66.0,14.3,31.0,1.0,0,0,0,0.0,0,5,0,0.0%,4.0,2022,50
Chandon Sullivan,MIN,0,3,3,100.0%,31.0,10.3,10.3,0.0,109.7,6.7,20.0,11.0,0,0,0,0.0,0,5,0,0.0%,4.0,2022,50
Harrison Smith,MIN,0,2,2,100.0%,15.0,7.5,7.5,0.0,97.9,0.0,0.0,15.0,1,1,0,0.0,1,6,0,0.0%,4.0,2022,50
Akayleb Evans,MIN,0,2,2,100.0%,40.0,20.0,20.0,0.0,118.7,17.0,34.0,6.0,0,0,0,0.0,0,1,1,50.0%,4.0,2022,50
Patrick Peterson,MIN,0,6,2,33.3%,13.0,6.5,2.2,0.0,42.4,10.8,3.0,10.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,50
Eric Kendricks,MIN,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,13.0,13.0,0.0,0,0,0,0.0,0,8,0,0.0%,4.0,2022,50
Dalvin Tomlinson,MIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%,4.0,2022,50
Za'Darius Smith,MIN,0,0,0,,,,,,,,,,2,0,0,1.0,1,1,0,0.0%,4.0,2022,50
D.J. Wonnum,MIN,0,0,0,,,,,,,,,,3,0,0,0.0,0,6,1,14.3%,4.0,2022,50
Josh Metellus,MIN,0,1,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,2,0,0.0%,4.0,2022,50
Patrick Jones II,MIN,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,,4.0,2022,50
Danielle Hunter,MIN,0,0,0,,,,,,,,,,5,0,0,0.0,0,4,1,20.0%,4.0,2022,50
Paulson Adebo,NOR,0,9,8,88.9%,92.0,11.5,10.2,1.0,146.3,6.6,52.0,40.0,0,0,0,0.0,0,8,1,11.1%,4.0,2022,50
Marshon Lattimore,NOR,0,11,7,63.6%,94.0,13.4,8.5,0.0,90.7,8.8,57.0,37.0,0,0,0,0.0,0,10,0,0.0%,4.0,2022,50
Tyrann Mathieu,NOR,1,6,4,66.7%,37.0,9.3,6.2,0.0,43.7,6.7,19.0,18.0,0,0,0,0.0,0,7,2,22.2%,4.0,2022,50
Demario Davis,NOR,0,3,2,66.7%,21.0,10.5,7.0,0.0,86.8,6.3,19.0,2.0,2,0,0,1.0,1,8,1,11.1%,4.0,2022,50
Pete Werner,NOR,0,4,2,50.0%,16.0,8.0,4.0,0.0,60.4,7.0,8.0,8.0,2,0,0,0.0,0,9,1,10.0%,4.0,2022,50
Bradley Roby,NOR,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,5.5,5.0,2.0,1,0,0,0.0,0,2,0,0.0%,4.0,2022,50
Kaden Elliss,NOR,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,1.0,1.0,5.0,0,0,0,0.0,0,1,0,0.0%,4.0,2022,50
Daniel Sorensen,NOR,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,13.0,13.0,0.0,0,0,0,0.0,0,1,0,0.0%,4.0,2022,50
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,2,1,0.5,4,1,0,0.0%,4.0,2022,50
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,2,0.5,3,6,1,14.3%,4.0,2022,50
Kentavius Street,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,4.0,2022,50
