Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Russell Wilson,DEN,4,29,1,13,4.0,2022,61
Javonte Williams,DEN,10,28,0,13,4.0,2022,61
Mike Boone,DEN,3,20,0,13,4.0,2022,61
Melvin Gordon,DEN,3,8,0,7,4.0,2022,61
KJ Hamler,DEN,0,0,0,0,4.0,2022,61
Jerry Jeudy,DEN,0,0,0,0,4.0,2022,61
Courtland Sutton,DEN,0,0,0,0,4.0,2022,61
Kendall Hinton,DEN,0,0,0,0,4.0,2022,61
Eric Saubert,DEN,0,0,0,0,4.0,2022,61
Montrell Washington,DEN,0,0,0,0,4.0,2022,61
Derek Carr,LVR,7,40,0,20,4.0,2022,61
Josh Jacobs,LVR,28,144,2,43,4.0,2022,61
Zamir White,LVR,2,24,0,22,4.0,2022,61
Davante Adams,LVR,1,4,0,4,4.0,2022,61
Mack Hollins,LVR,0,0,0,0,4.0,2022,61
Darren Waller,LVR,0,0,0,0,4.0,2022,61
Brandon Bolden,LVR,0,0,0,0,4.0,2022,61
