Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Rams,-15.0,-11.56,-12.32,0.13,-12.25,-10.05,-12.3,1.69,0.0,7.93,-2.57,2.57,4.11,-0.5,4.32,4.0,2022,64
49ers,15.0,10.05,12.3,-1.69,0.0,11.56,12.32,-0.13,12.25,-7.93,-2.57,2.57,0.5,-4.11,-4.32,4.0,2022,64
