Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kyler Murray,ARI,23,32,207,2,1,1,1,23,96.7,4.0,2022,60
James Conner,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Darrel Williams,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Trey McBride,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,4.0,2022,60
Baker Mayfield,CAR,22,36,197,1,2,2,17,34,61.9,4.0,2022,60
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
D'Onta Foreman,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
Shi Smith,CAR,0,0,0,0,0,0,0,0,,4.0,2022,60
