Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Teddy Bridgewater,MIA,0,0,0,0,0,4.0,2022,49
Tua Tagovailoa,MIA,0,0,0,0,0,4.0,2022,49
Raheem Mostert,MIA,3,2,12,0,6,4.0,2022,49
Chase Edmonds,MIA,3,2,14,1,7,4.0,2022,49
Trent Sherfield,MIA,6,4,55,0,16,4.0,2022,49
Jaylen Waddle,MIA,5,2,39,0,20,4.0,2022,49
Mike Gesicki,MIA,4,2,23,0,21,4.0,2022,49
River Cracraft,MIA,1,0,0,0,0,4.0,2022,49
Tyreek Hill,MIA,14,10,160,0,64,4.0,2022,49
Joe Burrow,CIN,0,0,0,0,0,4.0,2022,49
Tyler Boyd,CIN,5,2,47,0,43,4.0,2022,49
Joe Mixon,CIN,4,4,13,0,9,4.0,2022,49
Tee Higgins,CIN,9,7,124,1,59,4.0,2022,49
Ja'Marr Chase,CIN,6,4,81,0,36,4.0,2022,49
Hayden Hurst,CIN,4,3,27,1,19,4.0,2022,49
Mitchell Wilcox,CIN,1,1,18,0,18,4.0,2022,49
Samaje Perine,CIN,1,0,0,0,0,4.0,2022,49
Devin Asiasi,CIN,1,0,0,0,0,4.0,2022,49
Chris Evans,CIN,1,0,0,0,0,4.0,2022,49
