Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Carson Wentz,WAS,25,42,170,1,2,2,15,31,56.6,4.0,2022,55
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Jonathan Williams,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
John Bates,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,4.0,2022,55
Cooper Rush,DAL,15,27,223,2,0,1,6,45,107.5,4.0,2022,55
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
Noah Brown,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,4.0,2022,55
