Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Kirk Cousins,MIN,0,0,0,0,0,4.0,2022,50
Ryan Wright,MIN,0,0,0,0,0,4.0,2022,50
Dalvin Cook,MIN,2,2,10,0,9,4.0,2022,50
Justin Jefferson,MIN,13,10,147,0,41,4.0,2022,50
Alexander Mattison,MIN,1,1,15,1,15,4.0,2022,50
Adam Thielen,MIN,9,8,72,0,16,4.0,2022,50
Irv Smith Jr.,MIN,4,3,23,0,10,4.0,2022,50
Jalen Nailor,MIN,1,1,13,0,13,4.0,2022,50
C.J. Ham,MIN,1,0,0,0,0,4.0,2022,50
Jalen Reagor,MIN,1,0,0,0,0,4.0,2022,50
Johnny Mundt,MIN,1,0,0,0,0,4.0,2022,50
K.J. Osborn,MIN,2,1,6,0,6,4.0,2022,50
Andy Dalton,NOR,0,0,0,0,0,4.0,2022,50
Latavius Murray,NOR,1,1,8,0,8,4.0,2022,50
Mark Ingram,NOR,3,3,13,0,7,4.0,2022,50
Taysom Hill,NOR,0,0,0,0,0,4.0,2022,50
Chris Olave,NOR,7,4,67,1,32,4.0,2022,50
Marquez Callaway,NOR,6,3,53,0,33,4.0,2022,50
Adam Trautman,NOR,3,3,37,0,14,4.0,2022,50
Juwan Johnson,NOR,4,3,33,0,16,4.0,2022,50
Tre'Quan Smith,NOR,2,1,18,0,18,4.0,2022,50
Jarvis Landry,NOR,2,2,7,0,6,4.0,2022,50
