Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Michael Carter II,NYJ,1,3,3,100.0%,44.0,14.7,14.7,0.0,79.2,9.3,28.0,16.0,0,0,0,0.0,0,5,0,0.0%,4.0,2022,59
D.J. Reed,NYJ,0,3,3,100.0%,23.0,7.7,7.7,0.0,98.6,6.7,20.0,3.0,0,0,0,0.0,0,4,1,20.0%,4.0,2022,59
Kwon Alexander,NYJ,0,3,2,66.7%,20.0,10.0,6.7,0.0,85.4,10.0,13.0,7.0,0,0,0,0.0,0,7,0,0.0%,4.0,2022,59
C.J. Mosley,NYJ,0,3,2,66.7%,30.0,15.0,10.0,0.0,99.3,12.3,26.0,4.0,0,0,0,0.0,0,11,1,8.3%,4.0,2022,59
Sauce Gardner,NYJ,0,6,2,33.3%,9.0,4.5,1.5,0.0,42.4,12.7,3.0,6.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,59
Jordan Whitehead,NYJ,1,2,1,50.0%,18.0,18.0,9.0,0.0,41.7,29.0,10.0,8.0,1,0,0,0.0,0,2,0,0.0%,4.0,2022,59
Ashtyn Davis,NYJ,0,1,1,100.0%,27.0,27.0,27.0,0.0,118.7,20.0,20.0,7.0,0,0,0,0.0,0,0,0,,4.0,2022,59
John Franklin-Myers,NYJ,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-2.0,-2.0,4.0,0,0,0,0.0,0,7,0,0.0%,4.0,2022,59
Marcell Harris,NYJ,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0,0,0,0.0,0,7,1,12.5%,4.0,2022,59
Lamarcus Joyner,NYJ,2,3,1,33.3%,26.0,26.0,8.7,0.0,26.4,34.7,16.0,10.0,1,0,0,0.0,0,6,0,0.0%,4.0,2022,59
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%,4.0,2022,59
Carl Lawson,NYJ,0,0,0,,,,,,,,,,1,0,1,1.0,2,2,0,0.0%,4.0,2022,59
Jermaine Johnson II,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,4.0,2022,59
Micheal Clemons,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,4.0,2022,59
Bryce Huff,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,4.0,2022,59
Myles Jack,PIT,0,7,4,57.1%,63.0,15.8,9.0,0.0,87.2,4.6,30.0,33.0,0,0,1,0.0,1,9,0,0.0%,4.0,2022,59
Arthur Maulet,PIT,0,6,4,66.7%,74.0,18.5,12.3,0.0,109.0,8.7,36.0,38.0,0,0,0,0.0,0,7,1,12.5%,4.0,2022,59
Minkah Fitzpatrick,PIT,1,8,4,50.0%,31.0,7.8,3.9,1.0,59.9,7.1,24.0,7.0,0,0,0,0.0,0,8,0,0.0%,4.0,2022,59
Tre Norwood,PIT,0,2,2,100.0%,24.0,12.0,12.0,0.0,116.7,5.5,11.0,13.0,0,0,0,0.0,0,7,0,0.0%,4.0,2022,59
Levi Wallace,PIT,0,6,2,33.3%,25.0,12.5,4.2,0.0,47.2,16.3,23.0,2.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,59
Devin Bush Jr.,PIT,0,3,1,33.3%,17.0,17.0,5.7,0.0,53.5,7.3,16.0,1.0,2,1,1,0.0,2,6,0,0.0%,4.0,2022,59
Cameron Sutton,PIT,1,2,1,50.0%,5.0,5.0,2.5,1.0,56.2,14.5,4.0,1.0,0,0,0,0.0,0,1,0,0.0%,4.0,2022,59
Montravius Adams,PIT,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,13.0,13.0,2.0,0,0,0,0.0,0,2,0,0.0%,4.0,2022,59
Alex Highsmith,PIT,0,0,0,,,,,,,,,,6,2,0,1.0,3,4,1,20.0%,4.0,2022,59
Larry Ogunjobi,PIT,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%,4.0,2022,59
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%,4.0,2022,59
Malik Reed,PIT,0,0,0,,,,,,,,,,3,0,1,0.0,1,1,0,0.0%,4.0,2022,59
Robert Spillane,PIT,0,0,0,,,,,,,,,,4,0,0,0.0,0,1,0,0.0%,4.0,2022,59
Jamir Jones,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,4.0,2022,59
