Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Ethan Pocic,C,73,100%,0,0%,4,15%,0,Browns,4.0,2022,51
Jedrick Wills Jr.,T,73,100%,0,0%,4,15%,0,Browns,4.0,2022,51
Wyatt Teller,G,73,100%,0,0%,4,15%,0,Browns,4.0,2022,51
Joel Bitonio,G,73,100%,0,0%,0,0%,0,Browns,4.0,2022,51
Jacoby Brissett,QB,73,100%,0,0%,0,0%,0,Browns,4.0,2022,51
Jack Conklin,T,73,100%,0,0%,0,0%,0,Browns,4.0,2022,51
David Njoku,TE,67,92%,0,0%,0,0%,0,Browns,4.0,2022,51
Amari Cooper,WR,62,85%,0,0%,0,0%,0,Browns,4.0,2022,51
Donovan Peoples-Jones,WR,61,84%,0,0%,3,12%,0,Browns,4.0,2022,51
Harrison Bryant,TE,49,67%,0,0%,7,27%,0,Browns,4.0,2022,51
Nick Chubb,RB,40,55%,0,0%,0,0%,0,Browns,4.0,2022,51
Kareem Hunt,RB,36,49%,0,0%,0,0%,0,Browns,4.0,2022,51
David Bell,WR,19,26%,0,0%,11,42%,0,Browns,4.0,2022,51
Anthony Schwartz,WR,11,15%,0,0%,9,35%,0,Browns,4.0,2022,51
Miller Forristall,TE,9,12%,0,0%,14,54%,0,Browns,4.0,2022,51
Michael Dunn,G,8,11%,0,0%,4,15%,0,Browns,4.0,2022,51
Hjalte Froholdt,G,2,3%,0,0%,4,15%,0,Browns,4.0,2022,51
D'Ernest Johnson,RB,1,1%,0,0%,17,65%,0,Browns,4.0,2022,51
John Johnson,FS,0,0%,55,100%,8,31%,0,Browns,4.0,2022,51
Greg Newsome II,CB,0,0%,55,100%,6,23%,0,Browns,4.0,2022,51
Grant Delpit,SS,0,0%,55,100%,5,19%,0,Browns,4.0,2022,51
Denzel Ward,CB,0,0%,55,100%,5,19%,0,Browns,4.0,2022,51
Jacob Phillips,LB,0,0%,55,100%,5,19%,0,Browns,4.0,2022,51
Jordan Elliott,DT,0,0%,50,91%,9,35%,0,Browns,4.0,2022,51
Isaac Rochell,DE,0,0%,49,89%,8,31%,0,Browns,4.0,2022,51
Alex Wright,DE,0,0%,45,82%,4,15%,0,Browns,4.0,2022,51
Sione Takitaki,LB,0,0%,43,78%,11,42%,0,Browns,4.0,2022,51
Jeremiah Owusu-Koramoah,LB,0,0%,43,78%,0,0%,0,Browns,4.0,2022,51
Tommy Togiai,DT,0,0%,37,67%,5,19%,0,Browns,4.0,2022,51
Isaiah Thomas,DE,0,0%,24,44%,1,4%,0,Browns,4.0,2022,51
Perrion Winfrey,DT,0,0%,16,29%,0,0%,0,Browns,4.0,2022,51
Ronnie Harrison,SS,0,0%,13,24%,11,42%,0,Browns,4.0,2022,51
Martin Emerson,DB,0,0%,10,18%,1,4%,0,Browns,4.0,2022,51
Jordan Kunaszyk,LB,0,0%,0,0%,22,85%,0,Browns,4.0,2022,51
A.J. Green,CB,0,0%,0,0%,17,65%,0,Browns,4.0,2022,51
D'Anthony Bell,DB,0,0%,0,0%,17,65%,0,Browns,4.0,2022,51
Tony Fields,LB,0,0%,0,0%,14,54%,0,Browns,4.0,2022,51
Thomas Graham,CB,0,0%,0,0%,12,46%,0,Browns,4.0,2022,51
Richard LeCounte,FS,0,0%,0,0%,11,42%,0,Browns,4.0,2022,51
Cade York,K,0,0%,0,0%,9,35%,0,Browns,4.0,2022,51
Charley Hughlett,LS,0,0%,0,0%,7,27%,0,Browns,4.0,2022,51
Corey Bojorquez,P,0,0%,0,0%,7,27%,0,Browns,4.0,2022,51
James Hudson,T,0,0%,0,0%,4,15%,0,Browns,4.0,2022,51
Demetric Felton,RB,0,0%,0,0%,4,15%,0,Browns,4.0,2022,51
Jerome Ford,RB,0,0%,0,0%,2,8%,0,Browns,4.0,2022,51
