#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:08,BUF 4,2,0:42,4,Touchdown,1,Ravens,4.0,2022,52
2,1,10:14,BAL 19,15,9:08,81,Touchdown,1,Ravens,4.0,2022,52
3,1,0:20,BUF 36,5,2:26,12,Field Goal,1,Ravens,4.0,2022,52
4,2,11:19,BAL 29,11,7:40,38,Field Goal,1,Ravens,4.0,2022,52
5,2,2:51,BAL 25,3,1:04,5,Punt,1,Ravens,4.0,2022,52
6,2,0:09,BAL 25,1,0:09,-1,End of Half,1,Ravens,4.0,2022,52
7,3,15:00,BAL 35,3,1:11,-5,Punt,1,Ravens,4.0,2022,52
8,3,9:42,BAL 25,5,2:49,18,Punt,1,Ravens,4.0,2022,52
9,3,3:26,BAL 25,7,3:32,23,Interception,1,Ravens,4.0,2022,52
10,4,13:38,BAL 5,14,9:29,93,Interception,1,Ravens,4.0,2022,52
