Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,0,Vikings,4.0,2022,50
Dalvin Cook,RB,0,Vikings,4.0,2022,50
Adam Thielen,WR,0,Vikings,4.0,2022,50
K.J. Osborn,WR,0,Vikings,4.0,2022,50
Justin Jefferson,WR,0,Vikings,4.0,2022,50
Johnny Mundt,TE,0,Vikings,4.0,2022,50
Christian Darrisaw,T,0,Vikings,4.0,2022,50
Brian O'Neill,T,0,Vikings,4.0,2022,50
Ezra Cleveland,G,0,Vikings,4.0,2022,50
Ed Ingram,G,0,Vikings,4.0,2022,50
Garrett Bradbury,C,0,Vikings,4.0,2022,50
Jonathan Bullard,DL,0,Vikings,4.0,2022,50
Harrison Phillips,DT,0,Vikings,4.0,2022,50
Dalvin Tomlinson,DT,0,Vikings,4.0,2022,50
Danielle Hunter,OLB,0,Vikings,4.0,2022,50
Eric Kendricks,LB,0,Vikings,4.0,2022,50
Jordan Hicks,LB,0,Vikings,4.0,2022,50
Za'Darius Smith,LB,0,Vikings,4.0,2022,50
Cameron Dantzler,CB,0,Vikings,4.0,2022,50
Patrick Peterson,CB,0,Vikings,4.0,2022,50
Harrison Smith,S,0,Vikings,4.0,2022,50
Camryn Bynum,S,0,Vikings,4.0,2022,50
