Player,Pos,home_team,team,week,year,game_id
Marcus Mariota,QB,1,Falcons,4.0,2022,51
Cordarrelle Patterson,RB,1,Falcons,4.0,2022,51
Keith Smith,FB,1,Falcons,4.0,2022,51
Drake London,WR,1,Falcons,4.0,2022,51
Kyle Pitts,TE,1,Falcons,4.0,2022,51
Parker Hesse,TE,1,Falcons,4.0,2022,51
Drew Dalman,OL,1,Falcons,4.0,2022,51
Jake Matthews,T,1,Falcons,4.0,2022,51
Kaleb McGary,T,1,Falcons,4.0,2022,51
Elijah Wilkinson,T,1,Falcons,4.0,2022,51
Chris Lindstrom,G,1,Falcons,4.0,2022,51
Ta'Quon Graham,DL,1,Falcons,4.0,2022,51
Grady Jarrett,DT,1,Falcons,4.0,2022,51
Anthony Rush,DT,1,Falcons,4.0,2022,51
Adetokunbo Ogundeji,OLB,1,Falcons,4.0,2022,51
Rashaan Evans,LB,1,Falcons,4.0,2022,51
Lorenzo Carter,LB,1,Falcons,4.0,2022,51
Mykal Walker,LB,1,Falcons,4.0,2022,51
Casey Hayward,CB,1,Falcons,4.0,2022,51
AJ Terrell,CB,1,Falcons,4.0,2022,51
Jaylinn Hawkins,SS,1,Falcons,4.0,2022,51
Richie Grant,S,1,Falcons,4.0,2022,51
