Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Vikings,4.0,6.41,11.94,-3.04,-3.25,-7.36,-6.22,-2.48,4.85,2.69,-3.74,3.8,6.02,-2.76,-0.63,4.0,2022,50
Saints,-4.0,7.36,6.22,2.48,-4.85,-6.41,-11.94,3.04,3.25,-2.69,-3.8,3.74,2.76,-6.02,0.63,4.0,2022,50
