#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,HOU 25,3,1:32,5,Interception,1,Texans,4.0,2022,57
2,1,12:00,HOU 28,5,3:57,8,Punt,1,Texans,4.0,2022,57
3,1,6:26,HOU 30,8,4:07,42,Missed FG,1,Texans,4.0,2022,57
4,2,12:57,HOU 25,3,1:39,5,Punt,1,Texans,4.0,2022,57
5,2,10:00,HOU 25,1,0:12,75,Touchdown,1,Texans,4.0,2022,57
6,2,4:35,HOU 25,7,3:38,43,Downs,1,Texans,4.0,2022,57
7,3,13:27,HOU 27,6,3:32,2,Punt,1,Texans,4.0,2022,57
8,3,5:42,HOU 13,8,4:30,87,Touchdown,1,Texans,4.0,2022,57
9,4,12:55,HOU 7,5,2:53,93,Touchdown,1,Texans,4.0,2022,57
10,4,9:58,LAC 16,4,1:28,-6,Field Goal,1,Texans,4.0,2022,57
11,4,2:28,HOU 25,4,0:37,-6,Interception,1,Texans,4.0,2022,57
12,4,0:16,HOU 32,1,0:16,2,End of Game,1,Texans,4.0,2022,57
