Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Dalvin Tomlinson,MIN,0,0,0,0,0,1.0,4,1,3,0,2,0,0,0,1,4.0,2022,50
Za'Darius Smith,MIN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,4.0,2022,50
Eric Kendricks,MIN,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0,4.0,2022,50
Jordan Hicks,MIN,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,4.0,2022,50
Camryn Bynum,MIN,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,4.0,2022,50
Harrison Smith,MIN,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,4.0,2022,50
D.J. Wonnum,MIN,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,0,4.0,2022,50
Cameron Dantzler,MIN,0,0,0,0,3,0.0,5,5,0,1,0,0,0,0,0,4.0,2022,50
Chandon Sullivan,MIN,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,4.0,2022,50
Danielle Hunter,MIN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,4.0,2022,50
Patrick Peterson,MIN,0,0,0,0,2,0.0,3,2,1,0,0,0,0,0,0,4.0,2022,50
Troy Dye,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,4.0,2022,50
Josh Metellus,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,4.0,2022,50
Kris Boyd,MIN,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,1,4.0,2022,50
Jonathan Bullard,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,50
Akayleb Evans,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,50
C.J. Ham,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,50
James Lynch,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,50
Harrison Phillips,MIN,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,4.0,2022,50
Tyrann Mathieu,NOR,1,3,0,3,1,0.0,7,4,3,0,0,0,0,0,0,4.0,2022,50
Demario Davis,NOR,0,0,0,0,0,1.0,8,5,3,1,1,0,0,0,0,4.0,2022,50
Kentavius Street,NOR,0,0,0,0,0,1.0,2,1,1,1,2,0,0,0,0,4.0,2022,50
Cameron Jordan,NOR,0,0,0,0,0,0.5,6,3,3,0,3,0,0,0,0,4.0,2022,50
Marcus Davenport,NOR,0,0,0,0,0,0.5,1,0,1,0,2,0,0,0,0,4.0,2022,50
Marshon Lattimore,NOR,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,0,4.0,2022,50
Pete Werner,NOR,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0,4.0,2022,50
Paulson Adebo,NOR,0,0,0,0,1,0.0,8,8,0,0,0,0,0,0,0,4.0,2022,50
J.T. Gray,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,4.0,2022,50
Shy Tuttle,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,4.0,2022,50
Bradley Roby,NOR,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,4.0,2022,50
Payton Turner,NOR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,4.0,2022,50
P.J. Williams,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,4.0,2022,50
Kaden Elliss,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,50
Chase Hansen,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,50
Daniel Sorensen,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,50
