0,1,week,year,game_id
Won Toss,Chargers (deferred),4.0,2022,57
Roof,retractable roof (closed),4.0,2022,57
Surface,astroturf,4.0,2022,57
Duration,3:00,4.0,2022,57
Attendance,69071,4.0,2022,57
Vegas Line,Los Angeles Chargers -6.0,4.0,2022,57
Over/Under,45.0 (over),4.0,2022,57
