Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Lamarcus Joyner,NYJ,2,4,0,4,4,0.0,6,1,5,0,0,0,0,0,0,4.0,2022,59
Michael Carter II,NYJ,1,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,4.0,2022,59
Jordan Whitehead,NYJ,1,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,4.0,2022,59
Quinnen Williams,NYJ,0,0,0,0,0,1.0,6,3,3,1,2,0,0,0,0,4.0,2022,59
Jermaine Johnson II,NYJ,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0,4.0,2022,59
Carl Lawson,NYJ,0,0,0,0,0,1.0,2,1,1,1,2,0,0,0,0,4.0,2022,59
C.J. Mosley,NYJ,0,0,0,0,1,0.0,11,5,6,0,0,0,0,0,0,4.0,2022,59
Kwon Alexander,NYJ,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,4.0,2022,59
John Franklin-Myers,NYJ,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0,4.0,2022,59
Marcell Harris,NYJ,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,4.0,2022,59
Sheldon Rankins,NYJ,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,4.0,2022,59
D.J. Reed,NYJ,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,4.0,2022,59
Sauce Gardner,NYJ,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,4.0,2022,59
Micheal Clemons,NYJ,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,4.0,2022,59
Breece Hall,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Justin Hardee,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,4.0,2022,59
Jacob Martin,NYJ,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,4.0,2022,59
Connor McGovern,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Nathan Shepherd,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,59
Jamien Sherwood,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,59
Solomon Thomas,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,59
C.J. Uzomah,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Zach Wilson,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.0,2022,59
Minkah Fitzpatrick,PIT,1,34,0,34,2,0.0,8,5,3,0,0,0,0,0,0,4.0,2022,59
Cameron Sutton,PIT,1,26,0,26,1,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Alex Highsmith,PIT,0,0,0,0,0,1.0,4,1,3,1,1,0,0,0,0,4.0,2022,59
Myles Jack,PIT,0,0,0,0,0,0.0,9,5,4,0,1,0,0,0,0,4.0,2022,59
Arthur Maulet,PIT,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0,4.0,2022,59
Tre Norwood,PIT,0,0,0,0,0,0.0,7,5,2,2,0,0,0,0,0,4.0,2022,59
Devin Bush Jr.,PIT,0,0,0,0,0,0.0,6,5,1,0,1,0,0,0,0,4.0,2022,59
DeMarvin Leal,PIT,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,4.0,2022,59
Chris Wormley,PIT,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,4.0,2022,59
Larry Ogunjobi,PIT,0,0,0,0,0,0.0,3,1,2,0,2,0,0,0,0,4.0,2022,59
Levi Wallace,PIT,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,4.0,2022,59
Montravius Adams,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,4.0,2022,59
Cameron Heyward,PIT,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,4.0,2022,59
Chase Claypool,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Terrell Edmunds,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,59
Pat Freiermuth,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Najee Harris,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Jamir Jones,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,4.0,2022,59
Malik Reed,PIT,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,4.0,2022,59
Robert Spillane,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,4.0,2022,59
James Pierre,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.0,2022,59
Jaylen Warren,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,3,0,0,4.0,2022,59
