Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Darnell Mooney,CHI,5,4,94,0,3.0,87,21.8,7,1.8,21.6,0,,1,20.0,0,118.7,4.0,2022,53
Cole Kmet,CHI,3,3,16,0,1.0,-7,-2.3,23,7.7,-2.3,0,,0,0.0,0,88.9,4.0,2022,53
Trestan Ebner,CHI,3,2,8,0,0.0,24,12.0,-16,-8.0,3.7,0,,0,0.0,0,70.1,4.0,2022,53
Khalil Herbert,CHI,1,1,24,0,1.0,-2,-2.0,26,26.0,-2.0,0,,0,0.0,0,118.7,4.0,2022,53
Trevon Wesco,CHI,2,1,23,0,1.0,13,13.0,10,10.0,7.5,0,,1,50.0,0,91.7,4.0,2022,53
Dante Pettis,CHI,3,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6,4.0,2022,53
Ihmir Smith-Marsette,CHI,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,4.0,2022,53
Equanimeous St. Brown,CHI,2,0,9,0,,9,,0,,12.0,0,,0,0.0,0,45.8,4.0,2022,53
Daniel Bellinger,NYG,3,3,23,0,1.0,13,4.3,10,3.3,4.3,0,,0,0.0,0,98.6,4.0,2022,53
Saquon Barkley,NYG,2,2,16,0,1.0,-8,-4.0,24,12.0,-4.0,0,,0,0.0,0,100.0,4.0,2022,53
Tanner Hudson,NYG,2,1,18,0,1.0,10,10.0,8,8.0,11.5,0,,1,50.0,0,81.2,4.0,2022,53
Richie James,NYG,3,1,9,0,1.0,9,9.0,0,0.0,7.3,0,,0,0.0,0,42.4,4.0,2022,53
David Sills,NYG,2,1,5,0,,4,4.0,1,1.0,6.5,0,,1,50.0,0,56.2,4.0,2022,53
Darius Slayton,NYG,2,1,11,0,1.0,5,5.0,6,6.0,31.5,1,1.0,0,0.0,1,27.1,4.0,2022,53
Kenny Golladay,NYG,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6,4.0,2022,53
