Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,15.0,4.19,12.89,-7.95,2.34,13.42,12.04,-0.26,4.39,-3.3,-3.7,1.83,2.48,-5.2,1.29,4.0,2022,55
Commanders,-15.0,-13.42,-12.04,0.26,-4.39,-4.19,-12.89,7.95,-2.34,3.3,-1.83,3.7,5.2,-2.48,-1.29,4.0,2022,55
