#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:19,MIA 25,9,4:14,70,Field Goal,0,Dolphins,4.0,2022,49
2,1,3:36,MIA 13,4,2:30,20,Interception,0,Dolphins,4.0,2022,49
3,2,10:39,MIA 24,8,3:08,46,Field Goal,0,Dolphins,4.0,2022,49
4,2,6:38,MIA 42,4,2:16,24,Missed FG,0,Dolphins,4.0,2022,49
5,2,2:50,MIA 25,9,2:41,75,Touchdown,0,Dolphins,4.0,2022,49
6,3,15:00,MIA 24,3,1:30,-5,Punt,0,Dolphins,4.0,2022,49
7,3,10:11,MIA 14,3,2:10,8,Punt,0,Dolphins,4.0,2022,49
8,3,6:18,MIA 10,7,3:38,88,Field Goal,0,Dolphins,4.0,2022,49
9,4,12:00,MIA 25,3,2:11,8,Punt,0,Dolphins,4.0,2022,49
10,4,6:13,MIA 22,8,3:08,52,Interception,0,Dolphins,4.0,2022,49
11,4,1:52,MIA 25,6,0:59,30,Downs,0,Dolphins,4.0,2022,49
