Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
William Jackson III,WAS,0,9,5,55.6%,62.0,12.4,6.9,1.0,114.1,13.6,58.0,4.0,0,0,0,0.0,0,4,0,0.0%,4.0,2022,55
Cole Holcomb,WAS,0,4,4,100.0%,53.0,13.3,13.3,1.0,158.3,2.5,10.0,43.0,2,0,0,0.0,0,8,1,11.1%,4.0,2022,55
Kendall Fuller,WAS,0,3,3,100.0%,68.0,22.7,22.7,0.0,118.7,19.7,59.0,9.0,0,0,0,0.0,0,3,0,0.0%,4.0,2022,55
Jamin Davis,WAS,0,5,2,40.0%,39.0,19.5,7.8,0.0,67.9,2.4,11.0,28.0,0,0,0,0.0,0,5,1,16.7%,4.0,2022,55
Kamren Curl,WAS,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,0,0,0,0.0,0,7,0,0.0%,4.0,2022,55
James Smith-Williams,WAS,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,1,1,0.0,2,1,0,0.0%,4.0,2022,55
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,1,0,1.0,2,8,0,0.0%,4.0,2022,55
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,4.0,2022,55
Casey Toohill,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,4.0,2022,55
Darrick Forrest,WAS,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,4,0,0.0%,4.0,2022,55
Benjamin St-Juste,WAS,0,2,0,0.0%,,,0.0,,39.6,9.5,,,0,0,0,0.0,0,2,1,33.3%,4.0,2022,55
Anthony Brown,DAL,0,14,8,57.1%,72.0,9.0,5.1,1.0,94.9,8.9,33.0,39.0,0,0,0,0.0,0,4,1,20.0%,4.0,2022,55
DaRon Bland,DAL,1,8,6,75.0%,52.0,8.7,6.5,0.0,52.1,4.8,17.0,35.0,1,0,0,0.0,0,3,2,40.0%,4.0,2022,55
Israel Mukuamu,DAL,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,2.3,6.0,6.0,1,0,1,0.0,1,6,1,14.3%,4.0,2022,55
Anthony Barr,DAL,0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,4.0,8.0,1.0,4,0,1,0.0,1,4,0,0.0%,4.0,2022,55
Donovan Wilson,DAL,0,3,2,66.7%,2.0,1.0,0.7,0.0,70.1,12.0,-6.0,8.0,3,0,1,0.0,1,9,1,10.0%,4.0,2022,55
Trevon Diggs,DAL,1,5,2,40.0%,15.0,7.5,3.0,0.0,8.3,16.6,-2.0,17.0,0,0,0,0.0,0,0,0,,4.0,2022,55
Malik Hooker,DAL,0,2,2,100.0%,5.0,2.5,2.5,0.0,79.2,0.5,1.0,4.0,0,0,0,0.0,0,8,0,0.0%,4.0,2022,55
Leighton Vander Esch,DAL,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,0.0,0.0,3.0,3,0,0,0.0,0,8,0,0.0%,4.0,2022,55
Dante Fowler,DAL,0,0,0,,,,,,,,,,2,1,1,1.0,3,2,0,0.0%,4.0,2022,55
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,0,0.0%,4.0,2022,55
Sam Williams,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,4.0,2022,55
Trysten Hill,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,4.0,2022,55
Micah Parsons,DAL,0,1,0,0.0%,,,0.0,,39.6,6.0,,,1,1,0,0.0,1,4,0,0.0%,4.0,2022,55
Neville Gallimore,DAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,4.0,2022,55
Dorance Armstrong Jr.,DAL,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,0,0,1,0.0,1,3,0,0.0%,4.0,2022,55
Quinton Bohanna,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,4.0,2022,55
