#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:59,CAR 30,4,2:06,9,Downs,1,Panthers,4.0,2022,60
2,1,7:28,CAR 14,3,1:00,8,Punt,1,Panthers,4.0,2022,60
3,1,4:55,CAR 10,8,5:04,35,Punt,1,Panthers,4.0,2022,60
4,2,8:57,ARI 42,4,2:04,6,Fumble,1,Panthers,4.0,2022,60
5,2,3:34,CAR 24,7,2:29,34,Interception,1,Panthers,4.0,2022,60
6,2,0:21,CAR 35,5,0:21,29,Field Goal,1,Panthers,4.0,2022,60
7,3,15:00,CAR 25,3,2:10,-4,Punt,1,Panthers,4.0,2022,60
8,3,7:42,CAR 25,4,1:54,11,Punt,1,Panthers,4.0,2022,60
9,4,11:22,CAR 25,1,0:14,0,Interception,1,Panthers,4.0,2022,60
10,4,10:26,CAR 22,4,1:13,9,Downs,1,Panthers,4.0,2022,60
11,4,7:37,CAR 26,9,2:50,74,Touchdown,1,Panthers,4.0,2022,60
