Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Colton McKivitz,T,62,100%,0,0%,6,26%,0,49ers,10.0,2023,142
Spencer Burford,G,62,100%,0,0%,6,26%,0,49ers,10.0,2023,142
Jon Feliciano,C,62,100%,0,0%,6,26%,0,49ers,10.0,2023,142
Jake Brendel,C,62,100%,0,0%,0,0%,0,49ers,10.0,2023,142
Brock Purdy,QB,49,79%,0,0%,0,0%,0,49ers,10.0,2023,142
Christian McCaffrey,RB,47,76%,0,0%,0,0%,0,49ers,10.0,2023,142
Trent Williams,T,46,74%,0,0%,0,0%,0,49ers,10.0,2023,142
George Kittle,TE,45,73%,0,0%,0,0%,0,49ers,10.0,2023,142
Brandon Aiyuk,WR,42,68%,0,0%,0,0%,0,49ers,10.0,2023,142
Kyle Juszczyk,FB,38,61%,0,0%,0,0%,0,49ers,10.0,2023,142
Deebo Samuel,WR,35,56%,0,0%,2,9%,0,49ers,10.0,2023,142
Charlie Woerner,TE,24,39%,0,0%,22,96%,0,49ers,10.0,2023,142
Jauan Jennings,WR,18,29%,0,0%,0,0%,0,49ers,10.0,2023,142
Elijah Mitchell,RB,17,27%,0,0%,0,0%,0,49ers,10.0,2023,142
Jaylon Moore,T,16,26%,0,0%,6,26%,0,49ers,10.0,2023,142
Ross Dwelley,TE,15,24%,0,0%,16,70%,0,49ers,10.0,2023,142
Willie Snead,WR,14,23%,0,0%,0,0%,0,49ers,10.0,2023,142
Sam Darnold,QB,13,21%,0,0%,0,0%,0,49ers,10.0,2023,142
Ronnie Bell,WR,12,19%,0,0%,3,13%,0,49ers,10.0,2023,142
Jordan Mason,RB,3,5%,0,0%,16,70%,0,49ers,10.0,2023,142
Fred Warner,LB,0,0%,54,95%,1,4%,0,49ers,10.0,2023,142
Charvarius Ward,CB,0,0%,54,95%,0,0%,0,49ers,10.0,2023,142
Tashaun Gipson,FS,0,0%,54,95%,0,0%,0,49ers,10.0,2023,142
Talanoa Hufanga,SS,0,0%,53,93%,3,13%,0,49ers,10.0,2023,142
Deommodore Lenoir,CB,0,0%,53,93%,1,4%,0,49ers,10.0,2023,142
Dre Greenlaw,LB,0,0%,52,91%,0,0%,0,49ers,10.0,2023,142
Ambry Thomas,CB,0,0%,46,81%,11,48%,0,49ers,10.0,2023,142
Javon Hargrave,DT,0,0%,37,65%,0,0%,0,49ers,10.0,2023,142
Nick Bosa,DE,0,0%,37,65%,0,0%,0,49ers,10.0,2023,142
Chase Young,DE,0,0%,35,61%,1,4%,0,49ers,10.0,2023,142
Arik Armstead,DT,0,0%,34,60%,0,0%,0,49ers,10.0,2023,142
Javon Kinlaw,DT,0,0%,24,42%,1,4%,0,49ers,10.0,2023,142
Clelin Ferrell,DE,0,0%,22,39%,1,4%,0,49ers,10.0,2023,142
Kevin Givens,DT,0,0%,22,39%,1,4%,0,49ers,10.0,2023,142
Randy Gregory,LB,0,0%,21,37%,1,4%,0,49ers,10.0,2023,142
Oren Burks,LB,0,0%,12,21%,15,65%,0,49ers,10.0,2023,142
Ji'Ayir Brown,SS,0,0%,4,7%,16,70%,0,49ers,10.0,2023,142
George Odum,FS,0,0%,3,5%,17,74%,0,49ers,10.0,2023,142
Curtis Robinson,LB,0,0%,3,5%,16,70%,0,49ers,10.0,2023,142
Shemar Jean-Charles,CB,0,0%,3,5%,16,70%,0,49ers,10.0,2023,142
Isaiah Oliver,CB,0,0%,3,5%,8,35%,0,49ers,10.0,2023,142
Dee Winters,LB,0,0%,1,2%,13,57%,0,49ers,10.0,2023,142
Jake Moody,K,0,0%,0,0%,12,52%,0,49ers,10.0,2023,142
Mitch Wishnowsky,P,0,0%,0,0%,9,39%,0,49ers,10.0,2023,142
Taybor Pepper,LS,0,0%,0,0%,9,39%,0,49ers,10.0,2023,142
Ray-Ray McCloud,WR,0,0%,0,0%,6,26%,0,49ers,10.0,2023,142
Matt Pryor,T,0,0%,0,0%,6,26%,0,49ers,10.0,2023,142
Nick Zakelj,G,0,0%,0,0%,6,26%,0,49ers,10.0,2023,142
