Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Garett Bolles,T,75,100%,0,0%,7,26%,0,Broncos,10.0,2023,150
Mike McGlinchey,T,75,100%,0,0%,7,26%,0,Broncos,10.0,2023,150
Ben Powers,G,75,100%,0,0%,7,26%,0,Broncos,10.0,2023,150
Quinn Meinerz,G,75,100%,0,0%,7,26%,0,Broncos,10.0,2023,150
Russell Wilson,QB,75,100%,0,0%,0,0%,0,Broncos,10.0,2023,150
Lloyd Cushenberry III,C,72,96%,0,0%,7,26%,0,Broncos,10.0,2023,150
Courtland Sutton,WR,65,87%,0,0%,0,0%,0,Broncos,10.0,2023,150
Marvin Mims,WR,52,69%,0,0%,7,26%,0,Broncos,10.0,2023,150
Jerry Jeudy,WR,49,65%,0,0%,0,0%,0,Broncos,10.0,2023,150
Adam Trautman,TE,48,64%,0,0%,0,0%,0,Broncos,10.0,2023,150
Javonte Williams,RB,39,52%,0,0%,0,0%,0,Broncos,10.0,2023,150
Chris Manhertz,TE,30,40%,0,0%,5,19%,0,Broncos,10.0,2023,150
Samaje Perine,RB,25,33%,0,0%,7,26%,0,Broncos,10.0,2023,150
Lucas Krull,TE,20,27%,0,0%,6,22%,0,Broncos,10.0,2023,150
Lil'Jordan Humphrey,WR,14,19%,0,0%,0,0%,0,Broncos,10.0,2023,150
Michael Burton,FB,12,16%,0,0%,17,63%,0,Broncos,10.0,2023,150
Jaleel McLaughlin,RB,11,15%,0,0%,6,22%,0,Broncos,10.0,2023,150
Quinn Bailey,G,6,8%,0,0%,7,26%,0,Broncos,10.0,2023,150
David Sills,WR,4,5%,0,0%,0,0%,0,Broncos,10.0,2023,150
Luke Wattenberg,C,3,4%,0,0%,7,26%,0,Broncos,10.0,2023,150
Patrick Surtain II,CB,0,0%,54,100%,3,11%,0,Broncos,10.0,2023,150
Justin Simmons,FS,0,0%,54,100%,3,11%,0,Broncos,10.0,2023,150
Fabian Moreau,CB,0,0%,54,100%,0,0%,0,Broncos,10.0,2023,150
Alex Singleton,LB,0,0%,54,100%,0,0%,0,Broncos,10.0,2023,150
Ja'Quan McMillian,CB,0,0%,53,98%,5,19%,0,Broncos,10.0,2023,150
Zach Allen,DE,0,0%,44,81%,3,11%,0,Broncos,10.0,2023,150
Jonathon Cooper,LB,0,0%,35,65%,6,22%,0,Broncos,10.0,2023,150
Baron Browning,LB,0,0%,35,65%,0,0%,0,Broncos,10.0,2023,150
Delarrin Turner-Yell,FS,0,0%,34,63%,18,67%,0,Broncos,10.0,2023,150
Josey Jewell,LB,0,0%,33,61%,3,11%,0,Broncos,10.0,2023,150
D.J. Jones,NT,0,0%,33,61%,0,0%,0,Broncos,10.0,2023,150
Nik Bonitto,LB,0,0%,25,46%,0,0%,0,Broncos,10.0,2023,150
Mike Purcell,NT,0,0%,23,43%,3,11%,0,Broncos,10.0,2023,150
P.J. Locke,FS,0,0%,20,37%,2,7%,0,Broncos,10.0,2023,150
Ronnie Perkins,DE,0,0%,19,35%,5,19%,0,Broncos,10.0,2023,150
Jonathan Harris,DE,0,0%,10,19%,3,11%,0,Broncos,10.0,2023,150
Matt Henningsen,DE,0,0%,8,15%,11,41%,0,Broncos,10.0,2023,150
Damarri Mathis,CB,0,0%,4,7%,8,30%,0,Broncos,10.0,2023,150
Drew Sanders,LB,0,0%,2,4%,17,63%,0,Broncos,10.0,2023,150
Tremon Smith,CB,0,0%,0,0%,20,74%,0,Broncos,10.0,2023,150
Justin Strnad,LB,0,0%,0,0%,20,74%,0,Broncos,10.0,2023,150
Riley Moss,CB,0,0%,0,0%,17,63%,0,Broncos,10.0,2023,150
Dwayne Washington,RB,0,0%,0,0%,17,63%,0,Broncos,10.0,2023,150
Riley Dixon,P,0,0%,0,0%,12,44%,0,Broncos,10.0,2023,150
Mitchell Fraboni,LS,0,0%,0,0%,12,44%,0,Broncos,10.0,2023,150
Wil Lutz,K,0,0%,0,0%,12,44%,0,Broncos,10.0,2023,150
