Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Zach Wilson,NYJ,0,0,0,0,0,10.0,2023,149
Garrett Wilson,NYJ,14,9,93,0,41,10.0,2023,149
Breece Hall,NYJ,3,3,47,0,35,10.0,2023,149
Dalvin Cook,NYJ,1,0,0,0,0,10.0,2023,149
Tyler Conklin,NYJ,7,7,70,0,27,10.0,2023,149
Xavier Gipson,NYJ,3,1,24,0,24,10.0,2023,149
Allen Lazard,NYJ,5,1,17,0,17,10.0,2023,149
Malik Taylor,NYJ,2,1,6,0,6,10.0,2023,149
C.J. Uzomah,NYJ,1,1,6,0,6,10.0,2023,149
Michael Carter,NYJ,1,0,0,0,0,10.0,2023,149
Aidan O'Connell,LVR,0,0,0,0,0,10.0,2023,149
Josh Jacobs,LVR,2,2,11,0,8,10.0,2023,149
DeAndre Carter,LVR,0,0,0,0,0,10.0,2023,149
Tre Tucker,LVR,0,0,0,0,0,10.0,2023,149
Zamir White,LVR,0,0,0,0,0,10.0,2023,149
Davante Adams,LVR,13,6,86,0,42,10.0,2023,149
Jakobi Meyers,LVR,2,2,21,0,13,10.0,2023,149
Michael Mayer,LVR,5,3,19,1,7,10.0,2023,149
Austin Hooper,LVR,1,1,7,0,7,10.0,2023,149
Hunter Renfrow,LVR,1,1,5,0,5,10.0,2023,149
Ameer Abdullah,LVR,1,1,4,0,4,10.0,2023,149
