Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,10.0,2023,139
Devin Singletary,HOU,2,1,11,0,11,10.0,2023,139
Xavier Hutchinson,HOU,1,0,0,0,0,10.0,2023,139
Tank Dell,HOU,14,6,56,1,17,10.0,2023,139
Noah Brown,HOU,8,7,172,0,34,10.0,2023,139
Dalton Schultz,HOU,6,4,71,0,25,10.0,2023,139
John Metchie,HOU,2,2,25,0,19,10.0,2023,139
Robert Woods,HOU,3,1,15,0,15,10.0,2023,139
Mike Boone,HOU,3,2,6,0,4,10.0,2023,139
Joe Burrow,CIN,0,0,0,0,0,10.0,2023,139
Joe Mixon,CIN,3,2,-1,0,0,10.0,2023,139
Ja'Marr Chase,CIN,6,5,124,1,64,10.0,2023,139
Tyler Boyd,CIN,12,8,117,0,64,10.0,2023,139
Trenton Irwin,CIN,4,2,54,1,32,10.0,2023,139
Tanner Hudson,CIN,7,6,33,0,13,10.0,2023,139
Drew Sample,CIN,3,2,12,0,9,10.0,2023,139
Irv Smith Jr.,CIN,1,1,6,0,6,10.0,2023,139
Trayveon Williams,CIN,1,1,2,0,2,10.0,2023,139
Andrei Iosivas,CIN,1,0,0,0,0,10.0,2023,139
Mitchell Wilcox,CIN,1,0,0,0,0,10.0,2023,139
