Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Deshaun Watson,CLE,8,37,0,16,10.0,2023,140
P.J. Walker,CLE,0,0,0,0,10.0,2023,140
Jerome Ford,CLE,17,107,0,28,10.0,2023,140
Kareem Hunt,CLE,10,32,1,13,10.0,2023,140
Harrison Bryant,CLE,1,2,0,2,10.0,2023,140
Amari Cooper,CLE,0,0,0,0,10.0,2023,140
David Njoku,CLE,0,0,0,0,10.0,2023,140
Elijah Moore,CLE,0,0,0,0,10.0,2023,140
Jordan Akins,CLE,0,0,0,0,10.0,2023,140
James Proche,CLE,0,0,0,0,10.0,2023,140
Cedric Tillman,CLE,0,0,0,0,10.0,2023,140
Lamar Jackson,BAL,8,41,0,9,10.0,2023,140
Keaton Mitchell,BAL,3,34,1,39,10.0,2023,140
Gus Edwards,BAL,11,24,1,6,10.0,2023,140
Justice Hill,BAL,2,7,0,4,10.0,2023,140
Zay Flowers,BAL,0,0,0,0,10.0,2023,140
Mark Andrews,BAL,0,0,0,0,10.0,2023,140
Odell Beckham Jr.,BAL,0,0,0,0,10.0,2023,140
Rashod Bateman,BAL,0,0,0,0,10.0,2023,140
Isaiah Likely,BAL,0,0,0,0,10.0,2023,140
Nelson Agholor,BAL,0,0,0,0,10.0,2023,140
Patrick Ricard,BAL,0,0,0,0,10.0,2023,140
