Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
C.J. Stroud,HOU,23,39,356,1,1,1,0,34,87.1,10.0,2023,139
Devin Singletary,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Tank Dell,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Noah Brown,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
John Metchie,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Robert Woods,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Mike Boone,HOU,0,0,0,0,0,0,0,0,,10.0,2023,139
Joe Burrow,CIN,27,40,347,2,2,4,33,64,90.3,10.0,2023,139
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Drew Sample,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Irv Smith Jr.,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,10.0,2023,139
