Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jared Goff,DET,3,-2,0,0,10.0,2023,145
David Montgomery,DET,12,116,1,75,10.0,2023,145
Jahmyr Gibbs,DET,14,77,2,35,10.0,2023,145
Amon-Ra St. Brown,DET,2,9,0,6,10.0,2023,145
Kalif Raymond,DET,0,0,0,0,10.0,2023,145
Sam LaPorta,DET,0,0,0,0,10.0,2023,145
Brock Wright,DET,0,0,0,0,10.0,2023,145
Jameson Williams,DET,0,0,0,0,10.0,2023,145
Josh Reynolds,DET,0,0,0,0,10.0,2023,145
Justin Herbert,LAC,4,15,0,13,10.0,2023,145
Austin Ekeler,LAC,19,67,1,17,10.0,2023,145
Joshua Kelley,LAC,5,16,0,4,10.0,2023,145
Keenan Allen,LAC,0,0,0,0,10.0,2023,145
Jalen Guyton,LAC,0,0,0,0,10.0,2023,145
Quentin Johnston,LAC,0,0,0,0,10.0,2023,145
Donald Parham,LAC,0,0,0,0,10.0,2023,145
Derius Davis,LAC,0,0,0,0,10.0,2023,145
Stone Smartt,LAC,0,0,0,0,10.0,2023,145
Gerald Everett,LAC,0,0,0,0,10.0,2023,145
