Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Brock Purdy,SFO,0,0,0,0,0,10.0,2023,142
Sam Darnold,SFO,0,0,0,0,0,10.0,2023,142
Christian McCaffrey,SFO,10,6,47,0,17,10.0,2023,142
Deebo Samuel,SFO,4,4,30,0,9,10.0,2023,142
Elijah Mitchell,SFO,0,0,0,0,0,10.0,2023,142
George Kittle,SFO,4,3,116,1,66,10.0,2023,142
Brandon Aiyuk,SFO,3,3,55,1,21,10.0,2023,142
Kyle Juszczyk,SFO,3,2,26,1,22,10.0,2023,142
Ronnie Bell,SFO,1,1,20,0,20,10.0,2023,142
Jauan Jennings,SFO,2,1,8,0,8,10.0,2023,142
Trevor Lawrence,JAX,0,0,0,0,0,10.0,2023,142
C.J. Beathard,JAX,0,0,0,0,0,10.0,2023,142
Christian Kirk,JAX,11,6,104,0,39,10.0,2023,142
Travis Etienne,JAX,4,2,9,0,5,10.0,2023,142
D'Ernest Johnson,JAX,2,2,28,0,15,10.0,2023,142
Tank Bigsby,JAX,1,0,0,0,0,10.0,2023,142
Calvin Ridley,JAX,3,2,20,0,11,10.0,2023,142
Tim Jones,JAX,2,2,17,0,12,10.0,2023,142
Evan Engram,JAX,7,4,12,0,6,10.0,2023,142
Brenton Strange,JAX,1,0,0,0,0,10.0,2023,142
