Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Greg Newsome II,CLE,1,34,1,34,1,0.5,2,1,1,0,1,0,0,0,0,10.0,2023,140
Mike Ford,CLE,1,10,0,10,2,0.0,2,2,0,0,0,0,0,0,0,10.0,2023,140
Myles Garrett,CLE,0,0,0,0,0,1.5,3,1,2,1,2,0,0,0,0,10.0,2023,140
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,1,0.5,7,4,3,2,1,0,0,0,0,10.0,2023,140
Za'Darius Smith,CLE,0,0,0,0,0,0.5,4,2,2,0,2,0,0,0,0,10.0,2023,140
Martin Emerson,CLE,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,10.0,2023,140
Grant Delpit,CLE,0,0,0,0,1,0.0,6,5,1,1,0,0,0,0,0,10.0,2023,140
Sione Takitaki,CLE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,10.0,2023,140
Juan Thornhill,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,10.0,2023,140
Shelby Harris,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,10.0,2023,140
Ogbonnia Okoronkwo,CLE,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,10.0,2023,140
Anthony Walker,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,10.0,2023,140
Harrison Bryant,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Mohamoud Diabate,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Jordan Elliott,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Kahlef Hailassie,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Maurice Hurst Jr.,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Rodney McLeod,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,140
Dalvin Tomlinson,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,140
Denzel Ward,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Alex Wright,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,140
Wyatt Teller,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,10.0,2023,140
Kyle Hamilton,BAL,1,18,1,18,2,0.0,8,8,0,0,1,0,0,0,0,10.0,2023,140
Jadeveon Clowney,BAL,0,0,0,0,0,2.0,6,2,4,2,2,0,0,0,0,10.0,2023,140
Odafe Oweh,BAL,0,0,0,0,0,1.0,4,4,0,0,2,0,0,0,1,10.0,2023,140
Nnamdi Madubuike,BAL,0,0,0,0,0,1.0,3,1,2,1,3,0,0,0,0,10.0,2023,140
Roquan Smith,BAL,0,0,0,0,0,0.0,21,14,7,0,0,0,0,0,0,10.0,2023,140
Patrick Queen,BAL,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0,10.0,2023,140
Geno Stone,BAL,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,10.0,2023,140
Michael Pierce,BAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,10.0,2023,140
Marlon Humphrey,BAL,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,10.0,2023,140
Travis Jones,BAL,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,10.0,2023,140
Kyle Van Noy,BAL,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,10.0,2023,140
Brent Urban,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,10.0,2023,140
Marcus Williams,BAL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,10.0,2023,140
Arthur Maulet,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,140
Tavius Robinson,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Brandon Stephens,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,140
Jordan Stout,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,140
Rock Ya-Sin,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,140
Devin Duvernay,BAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,10.0,2023,140
